Species A	Species B	Landmark no	GO type	Scoring metric	Prediction method	kA	kB	Average score	Standard deviation
mouse	human	500	cellular_component	auc	mundo-munk-knn-weight-0.660	50	50	0.9098061888298993	0.0007587784482937152
mouse	human	500	cellular_component	auc	mundo-munk-knn-weight-0.660	50	100	0.9202103691798262	0.0011932618976067222
mouse	human	500	cellular_component	f1max	dsd-knn	10	-1	0.4983105617083929	0.007028711858496457
mouse	human	500	cellular_component	f1max	mundo-munk-knn-weight-0.660	10	10	0.5526830160708702	0.007207752924506068
mouse	human	500	cellular_component	f1max	mundo-munk-knn-weight-0.660	10	20	0.5465480009830198	0.005441063833112504
mouse	human	500	cellular_component	f1max	mundo-munk-knn-weight-0.660	10	30	0.5365963204448368	0.0038551582774524135
mouse	human	500	cellular_component	f1max	mundo-munk-knn-weight-0.660	10	40	0.5327627478826409	0.0027815509813749074
mouse	human	500	cellular_component	f1max	mundo-munk-knn-weight-0.660	10	50	0.5279999311416841	0.0026239654073745475
mouse	human	500	cellular_component	f1max	mundo-munk-knn-weight-0.660	10	100	0.5189267659349562	0.0033699073451218856
mouse	human	500	cellular_component	f1max	dsd-knn	20	-1	0.5331166539318873	0.00708578947557219
mouse	human	500	cellular_component	f1max	mundo-munk-knn-weight-0.660	20	10	0.5685260642241359	0.005895183653368638
mouse	human	500	cellular_component	f1max	mundo-munk-knn-weight-0.660	20	20	0.5639267329184461	0.0057803632717484755
mouse	human	500	cellular_component	f1max	mundo-munk-knn-weight-0.660	20	30	0.5552204622003185	0.004777626526376027
mouse	human	500	cellular_component	f1max	mundo-munk-knn-weight-0.660	20	40	0.5493874937818544	0.00370280008921187
mouse	human	500	cellular_component	f1max	mundo-munk-knn-weight-0.660	20	50	0.5445298472838233	0.0026019157996897634
mouse	human	500	cellular_component	f1max	mundo-munk-knn-weight-0.660	20	100	0.5295988856183051	0.0031222754538028806
mouse	human	500	cellular_component	f1max	dsd-knn	30	-1	0.5484480117835921	0.007171493411696559
mouse	human	500	cellular_component	f1max	mundo-munk-knn-weight-0.660	30	10	0.5747517172060054	0.006750718359948046
mouse	human	500	cellular_component	f1max	mundo-munk-knn-weight-0.660	30	20	0.5713593321876057	0.005593989443445442
mouse	human	500	cellular_component	f1max	mundo-munk-knn-weight-0.660	30	30	0.5648627015088994	0.005011307370665399
mouse	human	500	cellular_component	f1max	mundo-munk-knn-weight-0.660	30	40	0.5604435387172357	0.004422806002179022
mouse	human	500	cellular_component	f1max	mundo-munk-knn-weight-0.660	30	50	0.5557525764666185	0.003522815233920908
mouse	human	500	cellular_component	f1max	mundo-munk-knn-weight-0.660	30	100	0.5371400534105728	0.003727904403252652
mouse	human	500	cellular_component	f1max	dsd-knn	40	-1	0.5542411509019176	0.0061475004039926165
mouse	human	500	cellular_component	f1max	mundo-munk-knn-weight-0.660	40	10	0.5768636953269838	0.005424430761033523
mouse	human	500	cellular_component	f1max	mundo-munk-knn-weight-0.660	40	20	0.5746879099188928	0.005673951209379215
mouse	human	500	cellular_component	f1max	mundo-munk-knn-weight-0.660	40	30	0.5701176351180948	0.0051183733900828565
mouse	human	500	cellular_component	f1max	mundo-munk-knn-weight-0.660	40	40	0.5663066605556645	0.00531678942850618
mouse	human	500	cellular_component	f1max	mundo-munk-knn-weight-0.660	40	50	0.5614714714916096	0.004317357958177645
mouse	human	500	cellular_component	f1max	mundo-munk-knn-weight-0.660	40	100	0.5437027037506649	0.004396292216350654
mouse	human	500	cellular_component	f1max	dsd-knn	50	-1	0.5586687175678827	0.007156462971005094
mouse	human	500	cellular_component	f1max	mundo-munk-knn-weight-0.660	50	10	0.578515307048275	0.005876451946748303
mouse	human	500	cellular_component	f1max	mundo-munk-knn-weight-0.660	50	20	0.5769329189566305	0.005982869302167073
mouse	human	500	cellular_component	f1max	mundo-munk-knn-weight-0.660	50	30	0.5725377037979402	0.005059154986871935
mouse	human	500	cellular_component	f1max	mundo-munk-knn-weight-0.660	50	40	0.5695271414817216	0.0049596289432363135
mouse	human	500	cellular_component	f1max	mundo-munk-knn-weight-0.660	50	50	0.5658531055230596	0.003957185650114637
mouse	human	500	cellular_component	f1max	mundo-munk-knn-weight-0.660	50	100	0.5496316150214963	0.004094627635603645
fly	human	500	molecular_function	top-1-acc	dsd-knn	10	-1	0.0451815055439046	0.0032642631780303052
fly	human	500	molecular_function	top-1-acc	mundo-munk-knn-weight-0.660	10	10	0.11950902001919061	0.0032229600555386206
fly	human	500	molecular_function	top-1-acc	mundo-munk-knn-weight-0.660	10	20	0.12373239867195998	0.003172853535677142
fly	human	500	molecular_function	top-1-acc	mundo-munk-knn-weight-0.660	10	30	0.1250366518309963	0.003474460809610181
fly	human	500	molecular_function	top-1-acc	mundo-munk-knn-weight-0.660	10	40	0.12547056304807036	0.003657268848658561
fly	human	500	molecular_function	top-1-acc	mundo-munk-knn-weight-0.660	10	50	0.12570018417321388	0.003665559134580899
fly	human	500	molecular_function	top-1-acc	mundo-munk-knn-weight-0.660	10	100	0.12526627295613982	0.0034357820082028395
fly	human	500	molecular_function	top-1-acc	dsd-knn	20	-1	0.08869912899407133	0.024666280617917275
fly	human	500	molecular_function	top-1-acc	mundo-munk-knn-weight-0.660	20	10	0.12355846623556106	0.004357141153471414
fly	human	500	molecular_function	top-1-acc	mundo-munk-knn-weight-0.660	20	20	0.12444533332669643	0.0025728421298728417
fly	human	500	molecular_function	top-1-acc	mundo-munk-knn-weight-0.660	20	30	0.1250847943896081	0.003057109901139109
fly	human	500	molecular_function	top-1-acc	mundo-munk-knn-weight-0.660	20	40	0.1254958940812833	0.0034581967825965338
fly	human	500	molecular_function	top-1-acc	mundo-munk-knn-weight-0.660	20	50	0.1254958940812833	0.0034581967825965338
fly	human	500	molecular_function	top-1-acc	mundo-munk-knn-weight-0.660	20	100	0.1254958940812833	0.0034581967825965338
fly	human	500	molecular_function	top-1-acc	dsd-knn	30	-1	0.10939944566390673	0.011361122942751635
fly	human	500	molecular_function	top-1-acc	mundo-munk-knn-weight-0.660	30	10	0.12432955630959039	0.006529947767840177
fly	human	500	molecular_function	top-1-acc	mundo-munk-knn-weight-0.660	30	20	0.1259004127606976	0.0039877548680373924
fly	human	500	molecular_function	top-1-acc	mundo-munk-knn-weight-0.660	30	30	0.12570144392712093	0.0037111636822439605
fly	human	500	molecular_function	top-1-acc	mundo-munk-knn-weight-0.660	30	40	0.12590573401905147	0.003894348605935279
fly	human	500	molecular_function	top-1-acc	mundo-munk-knn-weight-0.660	30	50	0.12590573401905147	0.003894348605935279
fly	human	500	molecular_function	top-1-acc	mundo-munk-knn-weight-0.660	30	100	0.12570144392712093	0.0037111636822439605
fly	human	500	molecular_function	top-1-acc	dsd-knn	40	-1	0.11379967133527727	0.011653802537140817
fly	human	500	molecular_function	top-1-acc	mundo-munk-knn-weight-0.660	40	10	0.12016221185055413	0.007577856876030936
fly	human	500	molecular_function	top-1-acc	mundo-munk-knn-weight-0.660	40	20	0.12352056981971511	0.006759760607621851
fly	human	500	molecular_function	top-1-acc	mundo-munk-knn-weight-0.660	40	30	0.1254784546831917	0.0039733023227970015
fly	human	500	molecular_function	top-1-acc	mundo-munk-knn-weight-0.660	40	40	0.12570018417321388	0.003665559134580899
fly	human	500	molecular_function	top-1-acc	mundo-munk-knn-weight-0.660	40	50	0.12570018417321388	0.003665559134580899
fly	human	500	molecular_function	top-1-acc	mundo-munk-knn-weight-0.660	40	100	0.1254958940812833	0.0034581967825965338
fly	human	500	molecular_function	top-1-acc	dsd-knn	50	-1	0.11183404198203342	0.00961388194580072
fly	human	500	molecular_function	top-1-acc	mundo-munk-knn-weight-0.660	50	10	0.12010260187091311	0.007967688615479685
fly	human	500	molecular_function	top-1-acc	mundo-munk-knn-weight-0.660	50	20	0.12416957864559705	0.006035904793668241
fly	human	500	molecular_function	top-1-acc	mundo-munk-knn-weight-0.660	50	30	0.12443578556372611	0.00359348696787692
fly	human	500	molecular_function	top-1-acc	mundo-munk-knn-weight-0.660	50	40	0.12570018417321388	0.003665559134580899
fly	human	500	molecular_function	top-1-acc	mundo-munk-knn-weight-0.660	50	50	0.12570018417321388	0.003665559134580899
fly	human	500	molecular_function	top-1-acc	mundo-munk-knn-weight-0.660	50	100	0.1254958940812833	0.0034581967825965338
fly	human	500	molecular_function	aupr	dsd-knn	10	-1	0.06650737603698478	0.007341938609254104
fly	human	500	molecular_function	aupr	mundo-munk-knn-weight-0.660	10	10	0.13222047456340383	0.00802598695422804
fly	human	500	molecular_function	aupr	mundo-munk-knn-weight-0.660	10	20	0.14426191591967738	0.0072008719777240555
fly	human	500	molecular_function	aupr	mundo-munk-knn-weight-0.660	10	30	0.14420218390966624	0.007373587272056887
fly	human	500	molecular_function	aupr	mundo-munk-knn-weight-0.660	10	40	0.14327511965896006	0.0071260034566939775
fly	human	500	molecular_function	aupr	mundo-munk-knn-weight-0.660	10	50	0.1457524003191728	0.007541899431299623
fly	human	500	molecular_function	aupr	mundo-munk-knn-weight-0.660	10	100	0.14507500294487047	0.007611492540152295
fly	human	500	molecular_function	aupr	dsd-knn	20	-1	0.10989128266596696	0.017792866815052828
fly	human	500	molecular_function	aupr	mundo-munk-knn-weight-0.660	20	10	0.1467858578437291	0.008281849108611827
fly	human	500	molecular_function	aupr	mundo-munk-knn-weight-0.660	20	20	0.15281276972074673	0.007566784995175708
fly	human	500	molecular_function	aupr	mundo-munk-knn-weight-0.660	20	30	0.15244110072468164	0.008477187856651485
fly	human	500	molecular_function	aupr	mundo-munk-knn-weight-0.660	20	40	0.15121115560583873	0.008351722466245812
fly	human	500	molecular_function	aupr	mundo-munk-knn-weight-0.660	20	50	0.15161483024261987	0.008661285452075947
fly	human	500	molecular_function	aupr	mundo-munk-knn-weight-0.660	20	100	0.14871600897730128	0.007738879915344583
fly	human	500	molecular_function	aupr	dsd-knn	30	-1	0.13227139688741724	0.010053039551385812
fly	human	500	molecular_function	aupr	mundo-munk-knn-weight-0.660	30	10	0.15307346883169595	0.008712105119410268
fly	human	500	molecular_function	aupr	mundo-munk-knn-weight-0.660	30	20	0.15729588443219047	0.00763558956306555
fly	human	500	molecular_function	aupr	mundo-munk-knn-weight-0.660	30	30	0.15722778376559748	0.007841261119446977
fly	human	500	molecular_function	aupr	mundo-munk-knn-weight-0.660	30	40	0.1559114946805852	0.007930456854258871
fly	human	500	molecular_function	aupr	mundo-munk-knn-weight-0.660	30	50	0.15618289983295944	0.007505547141921305
fly	human	500	molecular_function	aupr	mundo-munk-knn-weight-0.660	30	100	0.15119340139453127	0.007406286008192049
fly	human	500	molecular_function	aupr	dsd-knn	40	-1	0.1406916143738923	0.00819444435935924
fly	human	500	molecular_function	aupr	mundo-munk-knn-weight-0.660	40	10	0.1546407006126	0.006072421946709233
fly	human	500	molecular_function	aupr	mundo-munk-knn-weight-0.660	40	20	0.1586732683322431	0.00662501368341452
fly	human	500	molecular_function	aupr	mundo-munk-knn-weight-0.660	40	30	0.15902322234488453	0.006736313404108654
fly	human	500	molecular_function	aupr	mundo-munk-knn-weight-0.660	40	40	0.15820296787715707	0.0071387118558171115
fly	human	500	molecular_function	aupr	mundo-munk-knn-weight-0.660	40	50	0.15789199896269557	0.007057281614909327
fly	human	500	molecular_function	aupr	mundo-munk-knn-weight-0.660	40	100	0.15253865751261203	0.007316464343752628
fly	human	500	molecular_function	aupr	dsd-knn	50	-1	0.14668932267278864	0.004015899597943002
fly	human	500	molecular_function	aupr	mundo-munk-knn-weight-0.660	50	10	0.15787899473292621	0.004782687982803148
fly	human	500	molecular_function	aupr	mundo-munk-knn-weight-0.660	50	20	0.1610371107921647	0.005035317021690215
fly	human	500	molecular_function	aupr	mundo-munk-knn-weight-0.660	50	30	0.16105600203533693	0.005207664478577793
fly	human	500	molecular_function	aupr	mundo-munk-knn-weight-0.660	50	40	0.16029748577365383	0.0058075757761573005
fly	human	500	molecular_function	aupr	mundo-munk-knn-weight-0.660	50	50	0.16045096090510033	0.00533404948428627
fly	human	500	molecular_function	aupr	mundo-munk-knn-weight-0.660	50	100	0.15438213932613948	0.006584665344514407
fly	human	500	molecular_function	auc	dsd-knn	10	-1	0.569801813319844	0.010752765347537333
fly	human	500	molecular_function	auc	mundo-munk-knn-weight-0.660	10	10	0.6623697411034782	0.003864653926395137
fly	human	500	molecular_function	auc	mundo-munk-knn-weight-0.660	10	20	0.679688794282057	0.005090252452383369
fly	human	500	molecular_function	auc	mundo-munk-knn-weight-0.660	10	30	0.6955612524832526	0.005552082385066849
fly	human	500	molecular_function	auc	mundo-munk-knn-weight-0.660	10	40	0.7044172967780302	0.006396119318489727
fly	human	500	molecular_function	auc	mundo-munk-knn-weight-0.660	10	50	0.7172238093533954	0.007010487873657675
fly	human	500	molecular_function	auc	mundo-munk-knn-weight-0.660	10	100	0.7407166116156818	0.008169470350648569
fly	human	500	molecular_function	auc	dsd-knn	20	-1	0.6330637391263676	0.013240433867776036
fly	human	500	molecular_function	auc	mundo-munk-knn-weight-0.660	20	10	0.6820951072143305	0.005386260849035417
fly	human	500	molecular_function	auc	mundo-munk-knn-weight-0.660	20	20	0.6947793488004554	0.006254270793249519
fly	human	500	molecular_function	auc	mundo-munk-knn-weight-0.660	20	30	0.7065949270713594	0.005840234039274292
fly	human	500	molecular_function	auc	mundo-munk-knn-weight-0.660	20	40	0.7146283701478646	0.007133590701406548
fly	human	500	molecular_function	auc	mundo-munk-knn-weight-0.660	20	50	0.7262013793000597	0.007577006659773129
fly	human	500	molecular_function	auc	mundo-munk-knn-weight-0.660	20	100	0.7471943337691229	0.01001433845334137
fly	human	500	molecular_function	auc	dsd-knn	30	-1	0.6612674833183154	0.011490507119165161
fly	human	500	molecular_function	auc	mundo-munk-knn-weight-0.660	30	10	0.6949727122820287	0.006273478697706386
fly	human	500	molecular_function	auc	mundo-munk-knn-weight-0.660	30	20	0.7054855453343987	0.007138016598668517
fly	human	500	molecular_function	auc	mundo-munk-knn-weight-0.660	30	30	0.7162216027600861	0.006574510378502864
fly	human	500	molecular_function	auc	mundo-munk-knn-weight-0.660	30	40	0.7236904886948266	0.007848302412366595
fly	human	500	molecular_function	auc	mundo-munk-knn-weight-0.660	30	50	0.7348568033027786	0.008376818430744688
fly	human	500	molecular_function	auc	mundo-munk-knn-weight-0.660	30	100	0.7537602509454492	0.01057334581731275
fly	human	500	molecular_function	auc	dsd-knn	40	-1	0.67395549762293	0.006822081338157063
fly	human	500	molecular_function	auc	mundo-munk-knn-weight-0.660	40	10	0.7023111961468903	0.007241935977673625
fly	human	500	molecular_function	auc	mundo-munk-knn-weight-0.660	40	20	0.7120580885741223	0.00849337677756307
fly	human	500	molecular_function	auc	mundo-munk-knn-weight-0.660	40	30	0.7222287911753437	0.008284108382829926
fly	human	500	molecular_function	auc	mundo-munk-knn-weight-0.660	40	40	0.7291665933834697	0.009367745181268273
fly	human	500	molecular_function	auc	mundo-munk-knn-weight-0.660	40	50	0.7397168312397145	0.009760058704049779
fly	human	500	molecular_function	auc	mundo-munk-knn-weight-0.660	40	100	0.756478103667774	0.010641842266015663
fly	human	500	molecular_function	auc	dsd-knn	50	-1	0.6852820001105391	0.004790837923806311
fly	human	500	molecular_function	auc	mundo-munk-knn-weight-0.660	50	10	0.7099361027301253	0.005578569887200849
fly	human	500	molecular_function	auc	mundo-munk-knn-weight-0.660	50	20	0.7194600378630778	0.007270955603931633
fly	human	500	molecular_function	auc	mundo-munk-knn-weight-0.660	50	30	0.728977126528348	0.007444630932406246
fly	human	500	molecular_function	auc	mundo-munk-knn-weight-0.660	50	40	0.7357454844982654	0.008559200262503489
fly	human	500	molecular_function	auc	mundo-munk-knn-weight-0.660	50	50	0.7455858203015082	0.008806560388034654
fly	human	500	molecular_function	auc	mundo-munk-knn-weight-0.660	50	100	0.7601197482090082	0.009136118062219563
fly	human	500	molecular_function	f1max	dsd-knn	10	-1	0.0978897368368016	0.011128643105802766
fly	human	500	molecular_function	f1max	mundo-munk-knn-weight-0.660	10	10	0.18280843352188975	0.009591334275991705
fly	human	500	molecular_function	f1max	mundo-munk-knn-weight-0.660	10	20	0.19773001776718052	0.007586838644835978
fly	human	500	molecular_function	f1max	mundo-munk-knn-weight-0.660	10	30	0.1977578495448364	0.007824536268430618
fly	human	500	molecular_function	f1max	mundo-munk-knn-weight-0.660	10	40	0.1976446958390083	0.008189581137357472
fly	human	500	molecular_function	f1max	mundo-munk-knn-weight-0.660	10	50	0.20200410218704695	0.008605685802378317
fly	human	500	molecular_function	f1max	mundo-munk-knn-weight-0.660	10	100	0.1986657714229188	0.008863544886016657
fly	human	500	molecular_function	f1max	dsd-knn	20	-1	0.16007531892087487	0.019870056198497257
fly	human	500	molecular_function	f1max	mundo-munk-knn-weight-0.660	20	10	0.20374878291372914	0.010265051046186607
fly	human	500	molecular_function	f1max	mundo-munk-knn-weight-0.660	20	20	0.2096140840848404	0.00862144815264574
