Species A	Species B	SVD embedding	Landmark no	GO type	Scoring metric	Prediction method	kA	kB	Average score	Standard deviation
fly	human	250	50	cellular_component	top-1-acc	mundo4-knn-weight-0.660	50	40	0.46288615833613667	0.010213551154119137
fly	human	250	50	cellular_component	top-1-acc	mundo4-knn-weight-0.660	50	50	0.46288615833613667	0.010213551154119137
fly	human	250	50	cellular_component	top-1-acc	mundo4-knn-weight-0.660	50	100	0.46288615833613667	0.010213551154119137
fly	human	250	50	cellular_component	aupr	mundo4-knn-weight-0.660	10	10	0.29213006933633023	0.05008072405886377
fly	human	250	50	cellular_component	aupr	mundo4-knn-weight-0.660	10	20	0.3161427451993793	0.041917761509543905
fly	human	250	50	cellular_component	aupr	mundo4-knn-weight-0.660	10	30	0.32900059809284465	0.039568856498998536
fly	human	250	50	cellular_component	aupr	mundo4-knn-weight-0.660	10	40	0.33904116367105364	0.03575024014160142
fly	human	250	50	cellular_component	aupr	mundo4-knn-weight-0.660	10	50	0.34515446663857685	0.03551285557761513
fly	human	250	50	cellular_component	aupr	mundo4-knn-weight-0.660	10	100	0.4331455627219648	0.009608926958905212
fly	human	250	50	cellular_component	aupr	mundo4-knn-weight-0.660	20	10	0.40589804833473464	0.010233129827248688
fly	human	250	50	cellular_component	aupr	mundo4-knn-weight-0.660	20	20	0.41090798091750064	0.009438153120250764
fly	human	250	50	cellular_component	aupr	mundo4-knn-weight-0.660	20	30	0.4152228557795983	0.009665623642836296
fly	human	250	50	cellular_component	aupr	mundo4-knn-weight-0.660	20	40	0.4183284716220713	0.0094417443251028
fly	human	250	50	cellular_component	aupr	mundo4-knn-weight-0.660	20	50	0.41977206677537043	0.00888416619559203
fly	human	250	50	cellular_component	aupr	mundo4-knn-weight-0.660	20	100	0.43634887680126794	0.007782120483155287
fly	human	250	50	cellular_component	aupr	mundo4-knn-weight-0.660	30	10	0.42060681741252903	0.006984492649059069
fly	human	250	50	cellular_component	aupr	mundo4-knn-weight-0.660	30	20	0.42328702563284093	0.006983061881399438
fly	human	250	50	cellular_component	aupr	mundo4-knn-weight-0.660	30	30	0.42523649628032223	0.007914331161422837
fly	human	250	50	cellular_component	aupr	mundo4-knn-weight-0.660	30	40	0.4274544327363431	0.008015886093031718
fly	human	250	50	cellular_component	aupr	mundo4-knn-weight-0.660	30	50	0.42796757743766795	0.007467733389951762
fly	human	250	50	cellular_component	aupr	mundo4-knn-weight-0.660	30	100	0.44162191455724537	0.0074572262798515785
fly	human	250	50	cellular_component	aupr	mundo4-knn-weight-0.660	40	10	0.4307770206470047	0.0075848057904098235
fly	human	250	50	cellular_component	aupr	mundo4-knn-weight-0.660	40	20	0.4332277714263233	0.0077670256587654765
fly	human	250	50	cellular_component	aupr	mundo4-knn-weight-0.660	40	30	0.43297149763919524	0.008338065191545334
fly	human	250	50	cellular_component	aupr	mundo4-knn-weight-0.660	40	40	0.43393336610685934	0.008360589708323813
fly	human	250	50	cellular_component	aupr	mundo4-knn-weight-0.660	40	50	0.4341357788665386	0.008053830918685409
fly	human	250	50	cellular_component	aupr	mundo4-knn-weight-0.660	40	100	0.44491856860595214	0.007827181388607036
fly	human	250	50	cellular_component	aupr	mundo4-knn-weight-0.660	50	10	0.4359223552294139	0.006219709047836918
fly	human	250	50	cellular_component	aupr	mundo4-knn-weight-0.660	50	20	0.4373114156821803	0.007071886848675221
fly	human	250	50	cellular_component	aupr	mundo4-knn-weight-0.660	50	30	0.4367292802314956	0.007077809171134486
fly	human	250	50	cellular_component	aupr	mundo4-knn-weight-0.660	50	40	0.43683722569980593	0.007402575710670654
fly	human	250	50	cellular_component	aupr	mundo4-knn-weight-0.660	50	50	0.4364081629061916	0.007446022857482512
fly	human	250	50	cellular_component	aupr	mundo4-knn-weight-0.660	50	100	0.44584494567540095	0.007113970485668026
fly	human	250	50	cellular_component	auc	mundo4-knn-weight-0.660	10	10	0.697215540735788	0.011062721791228922
fly	human	250	50	cellular_component	auc	mundo4-knn-weight-0.660	10	20	0.7255948219443569	0.008838094887639777
fly	human	250	50	cellular_component	auc	mundo4-knn-weight-0.660	10	30	0.7531863456359262	0.0053936291238127175
fly	human	250	50	cellular_component	auc	mundo4-knn-weight-0.660	10	40	0.7874547431693691	0.002396996120218297
fly	human	250	50	cellular_component	auc	mundo4-knn-weight-0.660	10	50	0.8000165905840657	0.0025276243086956363
fly	human	250	50	cellular_component	auc	mundo4-knn-weight-0.660	10	100	0.8278565869350489	0.003797385446172267
fly	human	250	50	cellular_component	auc	mundo4-knn-weight-0.660	20	10	0.7351028566522899	0.005661010858394721
fly	human	250	50	cellular_component	auc	mundo4-knn-weight-0.660	20	20	0.7496986367693985	0.00339615958757513
fly	human	250	50	cellular_component	auc	mundo4-knn-weight-0.660	20	30	0.7679643480813148	0.0020999595891050484
fly	human	250	50	cellular_component	auc	mundo4-knn-weight-0.660	20	40	0.7954188422179801	0.0022302431399879715
fly	human	250	50	cellular_component	auc	mundo4-knn-weight-0.660	20	50	0.8062709451663956	0.003394024028148107
fly	human	250	50	cellular_component	auc	mundo4-knn-weight-0.660	20	100	0.8304623696772591	0.004698563798447297
fly	human	250	50	cellular_component	auc	mundo4-knn-weight-0.660	30	10	0.7636580493088795	0.004757329740307245
fly	human	250	50	cellular_component	auc	mundo4-knn-weight-0.660	30	20	0.774578130918293	0.002885308795990246
fly	human	250	50	cellular_component	auc	mundo4-knn-weight-0.660	30	30	0.7888825929950649	0.0022030294387800258
fly	human	250	50	cellular_component	auc	mundo4-knn-weight-0.660	30	40	0.8076967728731967	0.003279581208229352
fly	human	250	50	cellular_component	auc	mundo4-knn-weight-0.660	30	50	0.8150027361723244	0.004050667353635569
fly	human	250	50	cellular_component	auc	mundo4-knn-weight-0.660	30	100	0.8344030966931483	0.0045268625836185185
fly	human	250	50	cellular_component	auc	mundo4-knn-weight-0.660	40	10	0.7828297660407959	0.004833452339173829
fly	human	250	50	cellular_component	auc	mundo4-knn-weight-0.660	40	20	0.7908461835355394	0.0029061612979369104
fly	human	250	50	cellular_component	auc	mundo4-knn-weight-0.660	40	30	0.8013113367160069	0.0033006672258637996
fly	human	250	50	cellular_component	auc	mundo4-knn-weight-0.660	40	40	0.8151285690919204	0.003317197987584669
fly	human	250	50	cellular_component	auc	mundo4-knn-weight-0.660	40	50	0.8203868340678844	0.004095469971591862
fly	human	250	50	cellular_component	auc	mundo4-knn-weight-0.660	40	100	0.8375363138703497	0.004205906645101158
fly	human	250	50	cellular_component	auc	mundo4-knn-weight-0.660	50	10	0.793840303386832	0.005769269276742273
fly	human	250	50	cellular_component	auc	mundo4-knn-weight-0.660	50	20	0.8000832257108856	0.0035519473602013975
fly	human	250	50	cellular_component	auc	mundo4-knn-weight-0.660	50	30	0.8080384074446686	0.0036525270757406148
fly	human	250	50	cellular_component	auc	mundo4-knn-weight-0.660	50	40	0.8202121084960543	0.0031514632661340846
fly	human	250	50	cellular_component	auc	mundo4-knn-weight-0.660	50	50	0.8248202402142141	0.004057928741971981
fly	human	250	50	cellular_component	auc	mundo4-knn-weight-0.660	50	100	0.8398030487894104	0.004132729119340058
fly	human	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	10	10	0.3355958134648505	0.044637388099836646
fly	human	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	10	20	0.36647953585151677	0.03660003877612643
fly	human	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	10	30	0.3883271288054218	0.031309241792964765
fly	human	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	10	40	0.4049968488887316	0.02559987161047739
fly	human	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	10	50	0.410892828622783	0.02524224052450377
fly	human	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	10	100	0.4839055278440128	0.009052099796184604
fly	human	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	20	10	0.4410559420441819	0.010993472763119471
fly	human	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	20	20	0.4484770767011249	0.010272478268548466
fly	human	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	20	30	0.4564322598561546	0.010273200345126434
fly	human	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	20	40	0.4623665937152529	0.009311401797443594
fly	human	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	20	50	0.46428753845461285	0.008577967553971154
fly	human	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	20	100	0.4876970493321198	0.0069042961541585755
fly	human	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	30	10	0.4598200219800536	0.006465648634167841
fly	human	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	30	20	0.46407633216416516	0.006788861273027127
fly	human	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	30	30	0.46862103870033567	0.0076775298548926
fly	human	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	30	40	0.4731027015600667	0.007390524967736872
fly	human	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	30	50	0.4743158114683255	0.006551624560766414
fly	human	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	30	100	0.49461022950802463	0.006181116962056017
fly	human	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	40	10	0.47420967295828576	0.006611799960414267
fly	human	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	40	20	0.47800460457334354	0.007296762424471754
fly	human	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	40	30	0.47960480945813194	0.007799728209265765
fly	human	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	40	40	0.4821548351918842	0.007645286785576466
fly	human	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	40	50	0.4828843262067539	0.007107673385085215
fly	human	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	40	100	0.49890311737601206	0.0067485497479313145
fly	human	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	50	10	0.4818860369759637	0.0046032881792729494
fly	human	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	50	20	0.484522727506665	0.0056757802018478016
fly	human	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	50	30	0.4850142212252243	0.006027824259924843
fly	human	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	50	40	0.48621835657640256	0.006326957588100557
fly	human	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	50	50	0.48626472341174776	0.006362839679267258
fly	human	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	50	100	0.5000582536576282	0.006069067661820351
mouse	human	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	10	10	0.19550437637025692	0.010218862834834202
mouse	human	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	10	20	0.19368948822244064	0.010142202236161644
mouse	human	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	10	30	0.19244811017401084	0.00915580457008975
mouse	human	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	10	40	0.196732184832676	0.011474486211600162
mouse	human	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	10	50	0.19794220702950732	0.014634874611556728
mouse	human	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	10	100	0.19102792242219208	0.014117120265628122
mouse	human	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	20	10	0.21015686484089335	0.01742074680768144
mouse	human	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	20	20	0.213785292387626	0.015089303384023544
mouse	human	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	20	30	0.212805614230369	0.011304390869699739
mouse	human	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	20	40	0.2085531007047531	0.01528935054079303
mouse	human	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	20	50	0.20542313864410486	0.011913820547877452
mouse	human	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	20	100	0.20623120653968097	0.011830301612619547
mouse	human	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	30	10	0.2204266534059077	0.010764042747276974
mouse	human	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	30	20	0.22258361023933562	0.012647596260810367
mouse	human	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	30	30	0.21783489380100146	0.009297586577649158
mouse	human	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	30	40	0.21952448088739357	0.01323599556585277
mouse	human	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	30	50	0.2178290235395909	0.011907407018868573
mouse	human	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	30	100	0.21589335729601994	0.01289788007147438
mouse	human	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	40	10	0.22407568534442227	0.01513945021329732
mouse	human	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	40	20	0.2176835928194723	0.015127662385333028
mouse	human	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	40	30	0.21858905488722713	0.014294814697717925
mouse	human	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	40	40	0.2198278581425091	0.01731888003137465
mouse	human	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	40	50	0.2200010795655028	0.01613704743898933
mouse	human	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	40	100	0.21917696195238343	0.01444349601621505
mouse	human	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	50	10	0.22782685557138532	0.01654412314313484
mouse	human	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	50	20	0.22259766944413037	0.015152702842741025
mouse	human	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	50	30	0.22353639763780256	0.01337526045943969
mouse	human	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	50	40	0.2266889510641162	0.01491447049055429
mouse	human	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	50	50	0.22592403058644459	0.015569324479757686
mouse	human	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	50	100	0.22251550949937196	0.01723051661964936
mouse	human	250	50	molecular_function	aupr	mundo4-knn-weight-0.660	10	10	0.18567098085805683	0.0068075725592153125
mouse	human	250	50	molecular_function	aupr	mundo4-knn-weight-0.660	10	20	0.19000593132625926	0.008136674132163457
mouse	human	250	50	molecular_function	aupr	mundo4-knn-weight-0.660	10	30	0.19149938211562464	0.007816908109317053
mouse	human	250	50	molecular_function	aupr	mundo4-knn-weight-0.660	10	40	0.19257482095127013	0.007901151893352902
mouse	human	250	50	molecular_function	aupr	mundo4-knn-weight-0.660	10	50	0.19287331336534963	0.008510313457790518
mouse	human	250	50	molecular_function	aupr	mundo4-knn-weight-0.660	10	100	0.18782481824181796	0.007414870442150435
mouse	human	250	50	molecular_function	aupr	mundo4-knn-weight-0.660	20	10	0.20471340283004347	0.010574396793443257
mouse	human	250	50	molecular_function	aupr	mundo4-knn-weight-0.660	20	20	0.20812739073077052	0.011140788912726511
mouse	human	250	50	molecular_function	aupr	mundo4-knn-weight-0.660	20	30	0.20942732743648537	0.010095019875638824
mouse	human	250	50	molecular_function	aupr	mundo4-knn-weight-0.660	20	40	0.20807143604549205	0.010702854798525308
mouse	human	250	50	molecular_function	aupr	mundo4-knn-weight-0.660	20	50	0.2069330348550304	0.009204362158139665
mouse	human	250	50	molecular_function	aupr	mundo4-knn-weight-0.660	20	100	0.20366750156415608	0.00880859323109687
mouse	human	250	50	molecular_function	aupr	mundo4-knn-weight-0.660	30	10	0.2150867624434502	0.008832219984984015
mouse	human	250	50	molecular_function	aupr	mundo4-knn-weight-0.660	30	20	0.21612963173640934	0.010250710101756006
mouse	human	250	50	molecular_function	aupr	mundo4-knn-weight-0.660	30	30	0.2158035767611147	0.008954256141047476
mouse	human	250	50	molecular_function	aupr	mundo4-knn-weight-0.660	30	40	0.21636930311422847	0.010687519642211617
mouse	human	250	50	molecular_function	aupr	mundo4-knn-weight-0.660	30	50	0.2153036888322671	0.009958289479340368
mouse	human	250	50	molecular_function	aupr	mundo4-knn-weight-0.660	30	100	0.2117467460143351	0.00784986433170044
mouse	human	250	50	molecular_function	aupr	mundo4-knn-weight-0.660	40	10	0.21905298537176526	0.008908012661884892
mouse	human	250	50	molecular_function	aupr	mundo4-knn-weight-0.660	40	20	0.2175141683119881	0.009859794164173357
mouse	human	250	50	molecular_function	aupr	mundo4-knn-weight-0.660	40	30	0.21871751329359634	0.009180059876339654
mouse	human	250	50	molecular_function	aupr	mundo4-knn-weight-0.660	40	40	0.2186950189311844	0.010457184710322117
mouse	human	250	50	molecular_function	aupr	mundo4-knn-weight-0.660	40	50	0.21893068520427078	0.0098335355141383
mouse	human	250	50	molecular_function	aupr	mundo4-knn-weight-0.660	40	100	0.2162771506574956	0.008366443322856748
mouse	human	250	50	molecular_function	aupr	mundo4-knn-weight-0.660	50	10	0.22137607928270012	0.010672136455175835
mouse	human	250	50	molecular_function	aupr	mundo4-knn-weight-0.660	50	20	0.22019647221564984	0.010812409191581059
mouse	human	250	50	molecular_function	aupr	mundo4-knn-weight-0.660	50	30	0.22144755672866717	0.009744766509474576
mouse	human	250	50	molecular_function	aupr	mundo4-knn-weight-0.660	50	40	0.22164518550349982	0.010509649825563997
mouse	human	250	50	molecular_function	aupr	mundo4-knn-weight-0.660	50	50	0.22116727560631264	0.010553998324816165
mouse	human	250	50	molecular_function	aupr	mundo4-knn-weight-0.660	50	100	0.21899813076175464	0.009711489296949616
mouse	human	250	50	molecular_function	auc	mundo4-knn-weight-0.660	10	10	0.6882329995245752	0.00491462548227107
mouse	human	250	50	molecular_function	auc	mundo4-knn-weight-0.660	10	20	0.7132488219391959	0.005181540071319049
mouse	human	250	50	molecular_function	auc	mundo4-knn-weight-0.660	10	30	0.7278094831066119	0.004498847005012455
mouse	human	250	50	molecular_function	auc	mundo4-knn-weight-0.660	10	40	0.7386160703933252	0.004879994289850881
mouse	human	250	50	molecular_function	auc	mundo4-knn-weight-0.660	10	50	0.7449963739045228	0.004605165489828066
mouse	human	250	50	molecular_function	auc	mundo4-knn-weight-0.660	10	100	0.7686973496537544	0.0074333362462637945
mouse	human	250	50	molecular_function	auc	mundo4-knn-weight-0.660	20	10	0.7217412963770001	0.005792230016255729
mouse	human	250	50	molecular_function	auc	mundo4-knn-weight-0.660	20	20	0.7401151093468904	0.0062273168262105185
mouse	human	250	50	molecular_function	auc	mundo4-knn-weight-0.660	20	30	0.7511019845903307	0.005517236127670298
mouse	human	250	50	molecular_function	auc	mundo4-knn-weight-0.660	20	40	0.7593832539672167	0.005794557556461885
mouse	human	250	50	molecular_function	auc	mundo4-knn-weight-0.660	20	50	0.7643875956319712	0.005592621816532916
mouse	human	250	50	molecular_function	auc	mundo4-knn-weight-0.660	20	100	0.7824818712126773	0.007454309994531568
mouse	human	250	50	molecular_function	auc	mundo4-knn-weight-0.660	30	10	0.74027100940587	0.007953986097279169
mouse	human	250	50	molecular_function	auc	mundo4-knn-weight-0.660	30	20	0.7550306092117542	0.0064346213417979
mouse	human	250	50	molecular_function	auc	mundo4-knn-weight-0.660	30	30	0.7641923874322716	0.0061147921091166905
mouse	human	250	50	molecular_function	auc	mundo4-knn-weight-0.660	30	40	0.7713269453701885	0.006209125809693785
mouse	human	250	50	molecular_function	auc	mundo4-knn-weight-0.660	30	50	0.7756022366305405	0.005705103042373228
mouse	human	250	50	molecular_function	auc	mundo4-knn-weight-0.660	30	100	0.7906555491929235	0.007249610756826836
mouse	human	250	50	molecular_function	auc	mundo4-knn-weight-0.660	40	10	0.7547765793037498	0.009876987875629706
mouse	human	250	50	molecular_function	auc	mundo4-knn-weight-0.660	40	20	0.768342873453717	0.008444231176573086
mouse	human	250	50	molecular_function	auc	mundo4-knn-weight-0.660	40	30	0.776293746833718	0.007620396655082654
mouse	human	250	50	molecular_function	auc	mundo4-knn-weight-0.660	40	40	0.7819910543077673	0.008067220791686968
mouse	human	250	50	molecular_function	auc	mundo4-knn-weight-0.660	40	50	0.7856983321941625	0.007429161367384122
mouse	human	250	50	molecular_function	auc	mundo4-knn-weight-0.660	40	100	0.7979634529124524	0.007864242251928577
mouse	human	250	50	molecular_function	auc	mundo4-knn-weight-0.660	50	10	0.7641122845915099	0.009280045045199465
mouse	human	250	50	molecular_function	auc	mundo4-knn-weight-0.660	50	20	0.7765277347851655	0.007860530402827895
mouse	human	250	50	molecular_function	auc	mundo4-knn-weight-0.660	50	30	0.7841279849305482	0.006875884601076815
mouse	human	250	50	molecular_function	auc	mundo4-knn-weight-0.660	50	40	0.7892921727193425	0.007688437955464785
mouse	human	250	50	molecular_function	auc	mundo4-knn-weight-0.660	50	50	0.792786946219975	0.007291881955976389
mouse	human	250	50	molecular_function	auc	mundo4-knn-weight-0.660	50	100	0.8038811263637811	0.007297327279828441
mouse	human	250	50	molecular_function	f1max	mundo4-knn-weight-0.660	10	10	0.2539497431331565	0.008752224618214061
mouse	human	250	50	molecular_function	f1max	mundo4-knn-weight-0.660	10	20	0.26387181422371786	0.00950389246593202
mouse	human	250	50	molecular_function	f1max	mundo4-knn-weight-0.660	10	30	0.26885139288479876	0.009068442301010822
mouse	human	250	50	molecular_function	f1max	mundo4-knn-weight-0.660	10	40	0.27176202862489907	0.010087350164752746
mouse	human	250	50	molecular_function	f1max	mundo4-knn-weight-0.660	10	50	0.27377587753194	0.010000008298806536
mouse	human	250	50	molecular_function	f1max	mundo4-knn-weight-0.660	10	100	0.2720815635681575	0.008079364660721714
mouse	human	250	50	molecular_function	f1max	mundo4-knn-weight-0.660	20	10	0.27798129423769213	0.012053095488985026
mouse	human	250	50	molecular_function	f1max	mundo4-knn-weight-0.660	20	20	0.2848410870790038	0.01265812378410044
mouse	human	250	50	molecular_function	f1max	mundo4-knn-weight-0.660	20	30	0.2880887935798606	0.012332447692094491
mouse	human	250	50	molecular_function	f1max	mundo4-knn-weight-0.660	20	40	0.2885462188631596	0.012872716386894112
mouse	human	250	50	molecular_function	f1max	mundo4-knn-weight-0.660	20	50	0.2894757764726786	0.011283518941754807
mouse	human	250	50	molecular_function	f1max	mundo4-knn-weight-0.660	20	100	0.2880579633484234	0.009583751522349875
mouse	human	250	50	molecular_function	f1max	mundo4-knn-weight-0.660	30	10	0.2903884964150972	0.010844647293487344
mouse	human	250	50	molecular_function	f1max	mundo4-knn-weight-0.660	30	20	0.2940960443598886	0.011716994399873573
mouse	human	250	50	molecular_function	f1max	mundo4-knn-weight-0.660	30	30	0.2960599676173554	0.011161111381619416
mouse	human	250	50	molecular_function	f1max	mundo4-knn-weight-0.660	30	40	0.2974551953336047	0.012356866537754972
mouse	human	250	50	molecular_function	f1max	mundo4-knn-weight-0.660	30	50	0.2973753527669162	0.011342202695367204
mouse	human	250	50	molecular_function	f1max	mundo4-knn-weight-0.660	30	100	0.295345208416902	0.008843205103870282
mouse	human	250	50	molecular_function	f1max	mundo4-knn-weight-0.660	40	10	0.29629076371512025	0.010419633581376864
mouse	human	250	50	molecular_function	f1max	mundo4-knn-weight-0.660	40	20	0.2977219886459642	0.010679455597472649
mouse	human	250	50	molecular_function	f1max	mundo4-knn-weight-0.660	40	30	0.299818223770143	0.010082824266678964
mouse	human	250	50	molecular_function	f1max	mundo4-knn-weight-0.660	40	40	0.30091669552472033	0.01114243301561252
mouse	human	250	50	molecular_function	f1max	mundo4-knn-weight-0.660	40	50	0.3017246278209179	0.010502793687341012
mouse	human	250	50	molecular_function	f1max	mundo4-knn-weight-0.660	40	100	0.3000897017304771	0.008757242446358716
mouse	human	250	50	molecular_function	f1max	mundo4-knn-weight-0.660	50	10	0.2985058020301553	0.011979995443411827
mouse	human	250	50	molecular_function	f1max	mundo4-knn-weight-0.660	50	20	0.3000224838773334	0.011947371893071752
mouse	human	250	50	molecular_function	f1max	mundo4-knn-weight-0.660	50	30	0.3022062400824895	0.011116175308999585
mouse	human	250	50	molecular_function	f1max	mundo4-knn-weight-0.660	50	40	0.3029836876453835	0.011591229773109338
mouse	human	250	50	molecular_function	f1max	mundo4-knn-weight-0.660	50	50	0.30321966231981434	0.011499287359876783
mouse	human	250	50	molecular_function	f1max	mundo4-knn-weight-0.660	50	100	0.30207269890895355	0.009811490920407813
mouse	human	250	50	biological_process	top-1-acc	mundo4-knn-weight-0.660	10	10	0.16782193015060537	0.01032595567180844
mouse	human	250	50	biological_process	top-1-acc	mundo4-knn-weight-0.660	10	20	0.16767445819795315	0.011000319195920117
mouse	human	250	50	biological_process	top-1-acc	mundo4-knn-weight-0.660	10	30	0.16518294768277986	0.011742125741896911
mouse	human	250	50	biological_process	top-1-acc	mundo4-knn-weight-0.660	10	40	0.16326283947131154	0.009222722874456761
mouse	human	250	50	biological_process	top-1-acc	mundo4-knn-weight-0.660	10	50	0.1653649232349494	0.009292518820503408
mouse	human	250	50	biological_process	top-1-acc	mundo4-knn-weight-0.660	10	100	0.14843548467768478	0.011083337897320645
mouse	human	250	50	biological_process	top-1-acc	mundo4-knn-weight-0.660	20	10	0.17293066360086298	0.01374685585522472
mouse	human	250	50	biological_process	top-1-acc	mundo4-knn-weight-0.660	20	20	0.1727661604466102	0.014368071944831825
mouse	human	250	50	biological_process	top-1-acc	mundo4-knn-weight-0.660	20	30	0.16938139070605238	0.015499507506383929
mouse	human	250	50	biological_process	top-1-acc	mundo4-knn-weight-0.660	20	40	0.16515143081137634	0.013126364849287976
mouse	human	250	50	biological_process	top-1-acc	mundo4-knn-weight-0.660	20	50	0.16427878229767445	0.01205444905834779
mouse	human	250	50	biological_process	top-1-acc	mundo4-knn-weight-0.660	20	100	0.15339427090639515	0.01426321910406728
mouse	human	250	50	biological_process	top-1-acc	mundo4-knn-weight-0.660	30	10	0.17686450223312722	0.007331890272230228
mouse	human	250	50	biological_process	top-1-acc	mundo4-knn-weight-0.660	30	20	0.1758161480144675	0.0073584968371140915
mouse	human	250	50	biological_process	top-1-acc	mundo4-knn-weight-0.660	30	30	0.1722736171941566	0.012047141037613514
mouse	human	250	50	biological_process	top-1-acc	mundo4-knn-weight-0.660	30	40	0.1697811593713894	0.011075087821160677
mouse	human	250	50	biological_process	top-1-acc	mundo4-knn-weight-0.660	30	50	0.16713362545805782	0.009701292828288367
mouse	human	250	50	biological_process	top-1-acc	mundo4-knn-weight-0.660	30	100	0.15620295459197903	0.012341172396310052
mouse	human	250	50	biological_process	top-1-acc	mundo4-knn-weight-0.660	40	10	0.1789579289778577	0.005839897347918853
mouse	human	250	50	biological_process	top-1-acc	mundo4-knn-weight-0.660	40	20	0.17756235989198435	0.009616007765965669
mouse	human	250	50	biological_process	top-1-acc	mundo4-knn-weight-0.660	40	30	0.1756254301992091	0.011482613756871238
mouse	human	250	50	biological_process	top-1-acc	mundo4-knn-weight-0.660	40	40	0.1741969368353113	0.009812167803831501
mouse	human	250	50	biological_process	top-1-acc	mundo4-knn-weight-0.660	40	50	0.17315920594015835	0.010069733942878028
mouse	human	250	50	biological_process	top-1-acc	mundo4-knn-weight-0.660	40	100	0.16009673846210362	0.012968978718860992
mouse	human	250	50	biological_process	top-1-acc	mundo4-knn-weight-0.660	50	10	0.17440042296799763	0.005920196313241074
mouse	human	250	50	biological_process	top-1-acc	mundo4-knn-weight-0.660	50	20	0.17546459857366967	0.007654265709065458
mouse	human	250	50	biological_process	top-1-acc	mundo4-knn-weight-0.660	50	30	0.17244549586331698	0.008882365270758301
mouse	human	250	50	biological_process	top-1-acc	mundo4-knn-weight-0.660	50	40	0.17208342724590472	0.00899336920305976
mouse	human	250	50	biological_process	top-1-acc	mundo4-knn-weight-0.660	50	50	0.16979721080791516	0.00971461575427312
mouse	human	250	50	biological_process	top-1-acc	mundo4-knn-weight-0.660	50	100	0.16222481218517443	0.01269665202158384
mouse	human	250	50	biological_process	aupr	mundo4-knn-weight-0.660	10	10	0.09209529307510868	0.007211998840785913
