Species A	Species B	SVD embedding	Landmark no	GO type	Scoring metric	Prediction method	kA	kB	Average score	Standard deviation
mouse	bakers	250	500	biological_process	auc	mundo4-knn-weight-0.800	20	20	0.6429193123200869	0.004658424205621117
mouse	bakers	250	500	biological_process	auc	mundo4-knn-weight-0.800	20	30	0.6471146854688813	0.0043856972684071325
mouse	bakers	250	500	biological_process	auc	mundo4-knn-weight-0.800	20	40	0.6505281751374714	0.004694740288584255
mouse	bakers	250	500	biological_process	auc	mundo4-knn-weight-0.800	20	50	0.6533706016256875	0.004439968634379936
mouse	bakers	250	500	biological_process	auc	mundo4-knn-weight-0.800	20	100	0.6645690797369437	0.004389105741143658
mouse	bakers	250	500	biological_process	auc	dsd-knn	30	-1	0.6276482676693924	0.00479834790139501
mouse	bakers	250	500	biological_process	auc	mundo4-knn-weight-0.800	30	10	0.6585774677339595	0.004661366401567543
mouse	bakers	250	500	biological_process	auc	mundo4-knn-weight-0.800	30	20	0.6613849539728404	0.00473230347036731
mouse	bakers	250	500	biological_process	auc	mundo4-knn-weight-0.800	30	30	0.6649112699438843	0.0043418479122257075
mouse	bakers	250	500	biological_process	auc	mundo4-knn-weight-0.800	30	40	0.6681942991513262	0.004908124276198961
mouse	bakers	250	500	biological_process	auc	mundo4-knn-weight-0.800	30	50	0.670343780279815	0.004901323877077155
mouse	bakers	250	500	biological_process	auc	mundo4-knn-weight-0.800	30	100	0.6793503223535486	0.004131138919703848
mouse	bakers	250	500	biological_process	auc	dsd-knn	40	-1	0.6453016540832808	0.004836379179197927
mouse	bakers	250	500	biological_process	auc	mundo4-knn-weight-0.800	40	10	0.6727358143095041	0.0046463875296279275
mouse	bakers	250	500	biological_process	auc	mundo4-knn-weight-0.800	40	20	0.6751092630649573	0.00466149202326773
mouse	bakers	250	500	biological_process	auc	mundo4-knn-weight-0.800	40	30	0.6780689515106141	0.00420231998635757
mouse	bakers	250	500	biological_process	auc	mundo4-knn-weight-0.800	40	40	0.6811251807097057	0.004535549991087605
mouse	bakers	250	500	biological_process	auc	mundo4-knn-weight-0.800	40	50	0.6829717005731616	0.004496156898799413
mouse	bakers	250	500	biological_process	auc	mundo4-knn-weight-0.800	40	100	0.6910852883914153	0.003919361303164164
mouse	bakers	250	500	biological_process	auc	dsd-knn	50	-1	0.6582609587208672	0.005152880924475084
mouse	bakers	250	500	biological_process	auc	mundo4-knn-weight-0.800	50	10	0.6833464907552224	0.0046390208921288645
mouse	bakers	250	500	biological_process	auc	mundo4-knn-weight-0.800	50	20	0.6854626899277204	0.00466616758167299
mouse	bakers	250	500	biological_process	auc	mundo4-knn-weight-0.800	50	30	0.6882226964531757	0.004370502024921319
mouse	bakers	250	500	biological_process	auc	mundo4-knn-weight-0.800	50	40	0.6909105699975524	0.004815125895759811
mouse	bakers	250	500	biological_process	auc	mundo4-knn-weight-0.800	50	50	0.6924299404729207	0.0045738479894375655
mouse	bakers	250	500	biological_process	auc	mundo4-knn-weight-0.800	50	100	0.6998252095821076	0.003921716321849123
mouse	bakers	250	500	biological_process	f1max	dsd-knn	10	-1	0.14382918528016514	0.00876691616699153
mouse	bakers	250	500	biological_process	f1max	mundo4-knn-weight-0.800	10	10	0.14857170503133124	0.00849038470835927
mouse	bakers	250	500	biological_process	f1max	mundo4-knn-weight-0.800	10	20	0.14636671583376376	0.008086673808980288
mouse	bakers	250	500	biological_process	f1max	mundo4-knn-weight-0.800	10	30	0.14553972762836925	0.007279225330428826
mouse	bakers	250	500	biological_process	f1max	mundo4-knn-weight-0.800	10	40	0.14279464375122125	0.006928988856789018
mouse	bakers	250	500	biological_process	f1max	mundo4-knn-weight-0.800	10	50	0.141155659434063	0.006879325704681853
mouse	bakers	250	500	biological_process	f1max	mundo4-knn-weight-0.800	10	100	0.13366141105121052	0.006356984818593195
mouse	bakers	250	500	biological_process	f1max	dsd-knn	20	-1	0.15728075844745693	0.007725959680964335
mouse	bakers	250	500	biological_process	f1max	mundo4-knn-weight-0.800	20	10	0.1594748189160171	0.007578826930985287
mouse	bakers	250	500	biological_process	f1max	mundo4-knn-weight-0.800	20	20	0.157563645605102	0.006995177896370263
mouse	bakers	250	500	biological_process	f1max	mundo4-knn-weight-0.800	20	30	0.15756687045488338	0.006267674765466531
mouse	bakers	250	500	biological_process	f1max	mundo4-knn-weight-0.800	20	40	0.1565110710167069	0.006640842375351219
mouse	bakers	250	500	biological_process	f1max	mundo4-knn-weight-0.800	20	50	0.15468194830058593	0.00646068395804843
mouse	bakers	250	500	biological_process	f1max	mundo4-knn-weight-0.800	20	100	0.14727770843338145	0.006020234441311267
mouse	bakers	250	500	biological_process	f1max	dsd-knn	30	-1	0.1648010285176174	0.006331971184973332
mouse	bakers	250	500	biological_process	f1max	mundo4-knn-weight-0.800	30	10	0.16537828208948505	0.006994728033578237
mouse	bakers	250	500	biological_process	f1max	mundo4-knn-weight-0.800	30	20	0.16400311302385576	0.006462480421051259
mouse	bakers	250	500	biological_process	f1max	mundo4-knn-weight-0.800	30	30	0.1636017102002568	0.0062691005624603575
mouse	bakers	250	500	biological_process	f1max	mundo4-knn-weight-0.800	30	40	0.1626653387214141	0.006218688543077478
mouse	bakers	250	500	biological_process	f1max	mundo4-knn-weight-0.800	30	50	0.16082087541123063	0.0062009765575344045
mouse	bakers	250	500	biological_process	f1max	mundo4-knn-weight-0.800	30	100	0.15348509442212044	0.006078828736985186
mouse	bakers	250	500	biological_process	f1max	dsd-knn	40	-1	0.16755152922256308	0.0065310859392559975
mouse	bakers	250	500	biological_process	f1max	mundo4-knn-weight-0.800	40	10	0.1671956368384029	0.007270155759326981
mouse	bakers	250	500	biological_process	f1max	mundo4-knn-weight-0.800	40	20	0.1665540161392888	0.007148422394697561
mouse	bakers	250	500	biological_process	f1max	mundo4-knn-weight-0.800	40	30	0.16607436836810074	0.006827362399660561
mouse	bakers	250	500	biological_process	f1max	mundo4-knn-weight-0.800	40	40	0.165255232942286	0.007112578082307639
mouse	bakers	250	500	biological_process	f1max	mundo4-knn-weight-0.800	40	50	0.1635916162089626	0.0069719492443010055
mouse	bakers	250	500	biological_process	f1max	mundo4-knn-weight-0.800	40	100	0.15698312798181271	0.007234219942770439
mouse	bakers	250	500	biological_process	f1max	dsd-knn	50	-1	0.1685000998180649	0.006567548643269523
mouse	bakers	250	500	biological_process	f1max	mundo4-knn-weight-0.800	50	10	0.16759851420646632	0.007190772572830658
mouse	bakers	250	500	biological_process	f1max	mundo4-knn-weight-0.800	50	20	0.16673293525726698	0.007002704579156781
mouse	bakers	250	500	biological_process	f1max	mundo4-knn-weight-0.800	50	30	0.16654989041690343	0.006398681463151537
mouse	bakers	250	500	biological_process	f1max	mundo4-knn-weight-0.800	50	40	0.16613232261105498	0.006685022659190016
mouse	bakers	250	500	biological_process	f1max	mundo4-knn-weight-0.800	50	50	0.1650570589062569	0.006356448085277208
mouse	bakers	250	500	biological_process	f1max	mundo4-knn-weight-0.800	50	100	0.15879680626710094	0.007201986961375146
mouse	bakers	250	500	cellular_component	top-1-acc	dsd-knn	10	-1	0.513126787439646	0.008077956461399303
mouse	bakers	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.800	10	10	0.569745433517926	0.006609532628233007
mouse	bakers	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.800	10	20	0.5632956788671138	0.008448633222765095
mouse	bakers	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.800	10	30	0.5614195718448949	0.008600428524155343
mouse	bakers	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.800	10	40	0.559896689194967	0.009183150435345315
mouse	bakers	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.800	10	50	0.5595233026152787	0.008917127950824343
mouse	bakers	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.800	10	100	0.5593306243879184	0.008816330122421551
mouse	bakers	250	500	cellular_component	top-1-acc	dsd-knn	20	-1	0.5449256661397083	0.010851719660263447
mouse	bakers	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.800	20	10	0.5782810260634458	0.010763056722244826
mouse	bakers	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.800	20	20	0.5695809990939419	0.009350800358083876
mouse	bakers	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.800	20	30	0.5707357803050742	0.010838163042832008
mouse	bakers	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.800	20	40	0.5688298444008113	0.011243710518654863
mouse	bakers	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.800	20	50	0.5656091043408036	0.010336786844168201
mouse	bakers	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.800	20	100	0.5593306243879184	0.008816330122421551
mouse	bakers	250	500	cellular_component	top-1-acc	dsd-knn	30	-1	0.56057185513143	0.011574513618335985
mouse	bakers	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.800	30	10	0.5780872812397467	0.012374707636487818
mouse	bakers	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.800	30	20	0.57372566066552	0.009712553537752766
mouse	bakers	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.800	30	30	0.5735277366788635	0.010183099111364153
mouse	bakers	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.800	30	40	0.5729542737339468	0.00940015823419019
mouse	bakers	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.800	30	50	0.5684535105442226	0.010781981104716103
mouse	bakers	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.800	30	100	0.5610432427062957	0.009798566765841546
mouse	bakers	250	500	cellular_component	top-1-acc	dsd-knn	40	-1	0.5612904151368794	0.008002672487664987
mouse	bakers	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.800	40	10	0.580920784868304	0.010911555038653384
mouse	bakers	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.800	40	20	0.5763608831006528	0.011402268457371387
mouse	bakers	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.800	40	30	0.5746761362071472	0.012059284393037597
mouse	bakers	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.800	40	40	0.5742904073739219	0.010636115925682012
mouse	bakers	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.800	40	50	0.5716550694844141	0.01134454506852313
mouse	bakers	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.800	40	100	0.562560050034992	0.009712678140624728
mouse	bakers	250	500	cellular_component	top-1-acc	dsd-knn	50	-1	0.5621184371866932	0.013733912131413069
mouse	bakers	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.800	50	10	0.5858357523072117	0.011004052791333388
mouse	bakers	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.800	50	20	0.5775341374496942	0.012887367411315865
mouse	bakers	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.800	50	30	0.5750567307212934	0.01118386804859865
mouse	bakers	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.800	50	40	0.5758259393428353	0.012041908271539888
mouse	bakers	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.800	50	50	0.5741163877698913	0.010690065738264582
mouse	bakers	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.800	50	100	0.5644550011659613	0.010377745004228856
mouse	bakers	250	500	cellular_component	aupr	dsd-knn	10	-1	0.4247106896300911	0.00637591402742179
mouse	bakers	250	500	cellular_component	aupr	mundo4-knn-weight-0.800	10	10	0.4730184725705433	0.00479924536541882
mouse	bakers	250	500	cellular_component	aupr	mundo4-knn-weight-0.800	10	20	0.47648341402252703	0.005062367741241811
mouse	bakers	250	500	cellular_component	aupr	mundo4-knn-weight-0.800	10	30	0.4780250508814925	0.005306246359934506
mouse	bakers	250	500	cellular_component	aupr	mundo4-knn-weight-0.800	10	40	0.47718097704190354	0.00512893957181812
mouse	bakers	250	500	cellular_component	aupr	mundo4-knn-weight-0.800	10	50	0.47688338940027253	0.005376286457607903
mouse	bakers	250	500	cellular_component	aupr	mundo4-knn-weight-0.800	10	100	0.46902672926670486	0.005056487372262049
mouse	bakers	250	500	cellular_component	aupr	dsd-knn	20	-1	0.45936809100766596	0.007499011477176255
mouse	bakers	250	500	cellular_component	aupr	mundo4-knn-weight-0.800	20	10	0.4900984382022847	0.006376517598276815
mouse	bakers	250	500	cellular_component	aupr	mundo4-knn-weight-0.800	20	20	0.4904056570471699	0.005943476693694228
mouse	bakers	250	500	cellular_component	aupr	mundo4-knn-weight-0.800	20	30	0.4914216237438055	0.006165755301998927
mouse	bakers	250	500	cellular_component	aupr	mundo4-knn-weight-0.800	20	40	0.4907366318193045	0.005689781517802959
mouse	bakers	250	500	cellular_component	aupr	mundo4-knn-weight-0.800	20	50	0.4891795421262392	0.005880559271491457
mouse	bakers	250	500	cellular_component	aupr	mundo4-knn-weight-0.800	20	100	0.4790639014326052	0.005184520614231942
mouse	bakers	250	500	cellular_component	aupr	dsd-knn	30	-1	0.4765435580576659	0.007712680502176338
mouse	bakers	250	500	cellular_component	aupr	mundo4-knn-weight-0.800	30	10	0.49766353216237924	0.007047334641241161
mouse	bakers	250	500	cellular_component	aupr	mundo4-knn-weight-0.800	30	20	0.4983660678417232	0.006637614136701339
mouse	bakers	250	500	cellular_component	aupr	mundo4-knn-weight-0.800	30	30	0.49801240091316473	0.006425623771935254
mouse	bakers	250	500	cellular_component	aupr	mundo4-knn-weight-0.800	30	40	0.49797015084555996	0.005909794762960666
mouse	bakers	250	500	cellular_component	aupr	mundo4-knn-weight-0.800	30	50	0.49511009645192655	0.006403988910891466
mouse	bakers	250	500	cellular_component	aupr	mundo4-knn-weight-0.800	30	100	0.48556275846615815	0.005840473989042532
mouse	bakers	250	500	cellular_component	aupr	dsd-knn	40	-1	0.4827374391151462	0.0072260826959482894
mouse	bakers	250	500	cellular_component	aupr	mundo4-knn-weight-0.800	40	10	0.5023212784469019	0.007560358044457167
mouse	bakers	250	500	cellular_component	aupr	mundo4-knn-weight-0.800	40	20	0.5023048255110106	0.006968727143309349
mouse	bakers	250	500	cellular_component	aupr	mundo4-knn-weight-0.800	40	30	0.5013061533980931	0.006468800352890544
mouse	bakers	250	500	cellular_component	aupr	mundo4-knn-weight-0.800	40	40	0.5009880973327795	0.005911927739518554
mouse	bakers	250	500	cellular_component	aupr	mundo4-knn-weight-0.800	40	50	0.4990450777326753	0.006395369420971105
mouse	bakers	250	500	cellular_component	aupr	mundo4-knn-weight-0.800	40	100	0.4903292854548818	0.005484738089363878
mouse	bakers	250	500	cellular_component	aupr	dsd-knn	50	-1	0.4868568623182787	0.008666761358222249
mouse	bakers	250	500	cellular_component	aupr	mundo4-knn-weight-0.800	50	10	0.5053086763665637	0.007582202825289722
mouse	bakers	250	500	cellular_component	aupr	mundo4-knn-weight-0.800	50	20	0.5045295587973992	0.0076390272612083645
mouse	bakers	250	500	cellular_component	aupr	mundo4-knn-weight-0.800	50	30	0.5035241738381664	0.006416046347037994
mouse	bakers	250	500	cellular_component	aupr	mundo4-knn-weight-0.800	50	40	0.5038823872630928	0.00652787745469536
mouse	bakers	250	500	cellular_component	aupr	mundo4-knn-weight-0.800	50	50	0.5013550318979136	0.006157633647678394
mouse	bakers	250	500	cellular_component	aupr	mundo4-knn-weight-0.800	50	100	0.49325269806013594	0.00554894120793568
mouse	bakers	250	500	cellular_component	auc	dsd-knn	10	-1	0.7421600013722843	0.005927016737045705
mouse	bakers	250	500	cellular_component	auc	mundo4-knn-weight-0.800	10	10	0.8153641745874293	0.003029040196578034
mouse	bakers	250	500	cellular_component	auc	mundo4-knn-weight-0.800	10	20	0.823128525772068	0.0034153722928675417
mouse	bakers	250	500	cellular_component	auc	mundo4-knn-weight-0.800	10	30	0.8330596679584069	0.004095777507005715
mouse	bakers	250	500	cellular_component	auc	mundo4-knn-weight-0.800	10	40	0.8440877697683078	0.002403418869483489
mouse	bakers	250	500	cellular_component	auc	mundo4-knn-weight-0.800	10	50	0.8491091220901028	0.00276931043662716
mouse	bakers	250	500	cellular_component	auc	mundo4-knn-weight-0.800	10	100	0.8636898300003137	0.002256475995537098
mouse	bakers	250	500	cellular_component	auc	dsd-knn	20	-1	0.7906979646157911	0.005257411115286204
mouse	bakers	250	500	cellular_component	auc	mundo4-knn-weight-0.800	20	10	0.8432260616714219	0.002930248606196996
mouse	bakers	250	500	cellular_component	auc	mundo4-knn-weight-0.800	20	20	0.8482099459552032	0.003161767195043755
mouse	bakers	250	500	cellular_component	auc	mundo4-knn-weight-0.800	20	30	0.8542940450079097	0.004108623619978999
mouse	bakers	250	500	cellular_component	auc	mundo4-knn-weight-0.800	20	40	0.861942542975757	0.0030221634076391278
mouse	bakers	250	500	cellular_component	auc	mundo4-knn-weight-0.800	20	50	0.8654178410683055	0.0031466358271070353
mouse	bakers	250	500	cellular_component	auc	mundo4-knn-weight-0.800	20	100	0.8769056163737028	0.0024598808275098183
mouse	bakers	250	500	cellular_component	auc	dsd-knn	30	-1	0.820409572139611	0.00605914680102441
mouse	bakers	250	500	cellular_component	auc	mundo4-knn-weight-0.800	30	10	0.862191990560692	0.0032841453861278094
mouse	bakers	250	500	cellular_component	auc	mundo4-knn-weight-0.800	30	20	0.8658746084453623	0.003444322832822483
mouse	bakers	250	500	cellular_component	auc	mundo4-knn-weight-0.800	30	30	0.8703836251620729	0.004127589186333028
mouse	bakers	250	500	cellular_component	auc	mundo4-knn-weight-0.800	30	40	0.8760805246865815	0.003309137742484902
mouse	bakers	250	500	cellular_component	auc	mundo4-knn-weight-0.800	30	50	0.8786197251853813	0.0033908513385806456
mouse	bakers	250	500	cellular_component	auc	mundo4-knn-weight-0.800	30	100	0.8876174228421082	0.0023213039580308632
mouse	bakers	250	500	cellular_component	auc	dsd-knn	40	-1	0.8374800658224197	0.007564215138096705
mouse	bakers	250	500	cellular_component	auc	mundo4-knn-weight-0.800	40	10	0.8736821804549877	0.003960487583523427
