From	To
P38297	4932.YBR179C
P38744	4932.YHL018W
P38084	4932.YBR068C
P53333	4932.YGR278W
Q06698	4932.YLR419W
Q12405	4932.YOR084W
P14922	4932.YBR112C
Q04033	4932.YDR415C
Q03898	4932.YDR130C
Q12417	4932.YPL151C
P25637	4932.YCR059C
P36026	4932.YKR098C
P15625	4932.YFL022C
P14540	4932.YKL060C
P40002	4932.YEL007W
P47173	4932.YJR142W
Q01649	4932.YMR198W
P00410	4932.Q0250
Q00816	4932.YDR028C
P53885	4932.YNL173C
P53925	4932.YNL115C
P39004	4932.YDR342C
P47144	4932.YJR106W
P0CX27	4932.YHR141C
P25443	4932.YGL123W
O43586	9606.ENSP00000452746
Q12092	4932.YPL166W
P36170	4932.YKR102W
Q02648	4932.YPL030W
P53840	4932.YNL273W
P53735	4932.YNR039C
P08459	4932.YDR522C
P12866	4932.YKL209C
P15019	4932.YLR354C
Q92878	9606.ENSP00000368100
P53240	4932.YGR064W
P36036	4932.YKL214C
P19735	4932.YBR055C
Q04336	4932.YMR196W
O00629	9606.ENSP00000334373
P38956	4932.YDR073W
P50222	9606.ENSP00000262041
P47108	4932.YJR041C
Q12166	4932.YOR108W
Q07438	4932.YDL071C
P27351	4932.YJR005W
P53324	4932.YGR263C
P33299	4932.YKL145W
Q06522	4932.YPR147C
Q9NRY6	9606.ENSP00000438547
P13045	4932.YDR009W
Q08634	4932.YOR238W
P38089	4932.YBR125C
P40019	4932.YER030W
P36161	4932.YKR082W
A5Z2X5	4932.YPR010C-A
P40495	4932.YIL094C
P38305	4932.YBR194W
P26309	4932.YGL116W
Q00578	4932.YIL143C
P33421	4932.YKL141W
P38804	4932.YHR087W
P36052	4932.YKL162C
P00925	4932.YHR174W
P47771	4932.YMR170C
P53898	4932.YNL156C
P40079	4932.YER127W
P33991	9606.ENSP00000262105
P32902	4932.YHL004W
P38701	4932.YHL015W
P53113	4932.YGL152C
Q04406	4932.YDR512C
Q06813	4932.YPR078C
P34756	4932.YFR019W
P38198	4932.YBL034C
P38814	4932.YHR103W
P13090	4932.YML116W
P06633	4932.YOR202W
P46962	4932.YJL006C
Q12427	4932.YDR169C
P80667	4932.YLR191W
Q02803	4932.YPL052W
P21560	4932.YPL215W
P07702	4932.YBR115C
P61830	4932.YBR010W
P53980	4932.YNL011C
P38881	4932.YHR195W
Q12103	4932.YDL109C
Q9UNE7	9606.ENSP00000219548
P32474	4932.YDR518W
P38011	4932.YMR116C
P39692	4932.YFR030W
P40368	4932.YJL061W
Q9NS73	9606.ENSP00000399718
P41695	4932.YGR188C
Q04359	4932.YMR017W
P38130	4932.YBR205W
Q00055	4932.YDL022W
P31109	4932.YAL030W
Q08991	4932.YPL279C
P53938	4932.YNL080C
P47168	4932.YJR136C
P40202	4932.YMR038C
Q6Q560	4932.YER048W-A
Q03231	4932.YMR181C
P38800	4932.YHR080C
Q04922	4932.YDR219C
Q02774	4932.YDL212W
Q12071	4932.YDR027C
P40961	4932.YGR132C
Q16637	9606.ENSP00000370083
P53011	4932.YGL100W
Q04383	4932.YDR501W
P53879	4932.YNL180C
Q12382	4932.YOR311C
Q06063	4932.YLR405W
Q07660	4932.YDL231C
P03962	4932.YEL021W
Q99314	4932.YOR213C
P50861	4932.YOL143C
Q01846	4932.YML104C
P31382	4932.YAL023C
P50874	4932.YNL261W
P25355	4932.YCR054C
Q06810	4932.YPR075C
Q08213	4932.YOL042W
P41895	4932.YGR186W
P36131	4932.YKR037C
P38772	4932.YHR040W
Q9Y2W7	9606.ENSP00000295225
Q06683	4932.YDR332W
P38615	4932.YMR139W
Q15025	9606.ENSP00000317891
P38169	4932.YBL098W
P22007	4932.YDL090C
P00856	4932.Q0080
Q03036	4932.YDR540C
Q06592	4932.YPR193C
P00358	4932.YJR009C
P33330	4932.YOR184W
Q03730	4932.YML018C
P35187	4932.YMR190C
P35842	4932.YAR071W
Q12018	4932.YDL132W
Q02931	4932.YPL126W
P38888	4932.YHR204W
P10363	4932.YIR008C
Q12189	4932.YOR095C
P53244	4932.YGR068C
Q08444	4932.YOR056C
Q12144	4932.YLR064W
P11710	4932.YCL027W
P31374	4932.YAL017W
P08417	4932.YPL262W
P17709	4932.YCL040W
P25301	4932.YDR004W
Q07950	4932.YLR020C
Q03718	4932.YML023C
P36111	4932.YKR015C
P41544	4932.YJL004C
P53148	4932.YGL093W
P33308	4932.YNR010W
Q12177	4932.YLL056C
O14468	4932.YOR304C-A
P40413	4932.YJR064W
P39966	4932.YER089C
P53135	4932.YGL113W
P50112	4932.YDL049C
P28321	4932.YKL094W
P47056	4932.YJL037W
P24720	4932.YOR350C
P53197	4932.YGL003C
P32333	4932.YPL082C
P36012	4932.YKL049C
Q06686	4932.YLR411W
Q04623	4932.YDR125C
P54113	4932.YLR028C
P07269	4932.YDL106C
P35691	4932.YKL056C
Q12354	4932.YLR118C
Q12418	4932.YLR094C
Q12449	4932.YDR214W
P53344	4932.YGR295C
P38143	4932.YBR244W
P39946	4932.YOR269W
P48565	4932.YNL294C
P38132	4932.YBR202W
P32608	4932.YGL252C
P34239	4932.YKL176C
P34163	4932.YKL140W
Q04235	4932.YML005W
Q08553	4932.YOR179C
P32458	4932.YJR076C
P49910	9606.ENSP00000366542
Q02204	4932.YKR006C
P40460	4932.YIL144W
P32457	4932.YLR314C
Q12676	4932.YMR113W
Q03579	4932.YMR298W
P21826	4932.YIR031C
P40893	4932.YJL217W
P00360	4932.YJL052W
P53209	4932.YGR016W
P32489	4932.YPL121C
Q99344	4932.YPR066W
P25359	4932.YCR035C
Q12499	4932.YOR310C
P43601	4932.YFR021W
P40209	4932.YMR136W
P03875	4932.Q0050
P47116	4932.YJR059W
P53378	4932.YLR212C
P36406	9606.ENSP00000231524
Q12090	4932.YLR107W
Q96QK1	9606.ENSP00000299138
P47025	4932.YJL112W
P50278	4932.YNR034W
Q04083	4932.YDR438W
P38781	4932.YHR056C
P53685	4932.YOL068C
Q03281	4932.YDR458C
Q96GY0	9606.ENSP00000263849
P38347	4932.YBR271W
P48360	4932.YDR376W
P12954	4932.YJL092W
P38960	4932.YDR082W
P14180	4932.YBR038W
P38439	4932.YOR123C
P53598	4932.YOR142W
P39704	4932.YAL007C
P37303	4932.YEL046C
Q02197	4932.YEL053C
P53741	4932.YNR051C
P19541	4932.YPL133C
P40163	4932.YNL203C
P53688	4932.YDR191W
P32381	4932.YDL029W
P15442	4932.YDR283C
P10659	4932.YLR180W
Q04179	4932.YDR400W
P35201	4932.YKL089W
P10591	4932.YAL005C
P39712	4932.YAL063C
Q06168	4932.YLR321C
P38934	4932.YOR198C
P14741	4932.YKR026C
Q86UW9	9606.ENSP00000322885
P05375	4932.YJR073C
Q12161	4932.YOL054W
P42949	4932.YJL104W
Q07930	4932.YLR016C
Q03496	4932.YMR259C
P38291	4932.YBR167C
Q92900	9606.ENSP00000470142
Q01532	4932.YNL239W
P25573	4932.YCL044C
Q07589	4932.YDL144C
P89114	4932.YHR079C-A
Q12266	4932.YBL005W-A
P25846	4932.YHR120W
Q06708	4932.YLR386W
Q00711	4932.YKL148C
P40480	4932.YIL112W
P36004	4932.YKL168C
P04710	4932.YMR056C
P25502	4932.YKL015W
P50107	4932.YML004C
P15436	4932.YDL102W
Q12310	4932.YDL214C
P34110	4932.YJL154C
P41809	4932.YDR420W
Q04322	4932.YMR192W
Q05881	4932.YLR287C
Q03262	4932.YMR278W
Q06543	4932.YLR243W
P38331	4932.YBR242W
P53083	4932.YGL219C
P39935	4932.YGR162W
O14467	4932.YOR298C-A
P46674	4932.YDR159W
P02299	7227.FBpp0085250
P40545	4932.YIL020C
Q04311	4932.YDR049W
P25382	4932.YCR072C
P22214	4932.YLR268W
P40169	4932.YNL194C
P32770	4932.YDL167C
Q06204	4932.YLR446W
P38219	4932.YBR025C
Q08119	4932.YOL017W
Q06551	4932.YLR246W
P40055	4932.YER082C
Q99296	4932.YLR149C
P53036	4932.YGL229C
Q12234	4932.YOR216C
P47149	4932.YJR112W
Q06685	4932.YLR410W
P53090	4932.YGL202W
P39961	4932.YER184C
P26188	4932.YDL200C
Q08287	4932.YOL144W
Q12490	4932.YBL005W-B
P21264	4932.YOR128C
P53887	4932.YNL171C
P49687	4932.YGL092W
Q12241	4932.YOR106W
Q07684	4932.YDL233W
P20133	4932.YPR176C
P34248	4932.YKL100C
P53958	4932.YNL042W
O13541	4932.YLR280C
P38426	4932.YMR261C
P38146	4932.YBR264C
Q12007	4932.YOR393W
P46961	4932.YPL076W
P32317	4932.YEL052W
P39109	4932.YDR135C
P36077	4932.YKL086W
P00924	4932.YGR254W
Q08580	4932.YOR193W
Q04964	4932.YML058W
P33419	4932.YPL124W
Q03508	4932.YMR265C
P36160	4932.YKR081C
Q9BPX1	9606.ENSP00000263278
P40005	4932.YEL003W
P38328	4932.YBR234C
Q12334	4932.YDL139C
P38784	4932.YHR060W
P09201	4932.YLR377C
Q00684	4932.YFR028C
P38082	4932.YBR066C
P43595	4932.YFR012W
P09938	4932.YJL026W
P40210	4932.YMR140W
Q07843	4932.YLL033W
P53260	4932.YGR102C
P47135	4932.YJR091C
P15992	4932.YBR072W
P33312	4932.YBR153W
P27344	4932.YBR278W
P37263	4932.YCR087C-A
P46951	4932.YGR198W
P40547	4932.YIL017C
P15531	9606.ENSP00000337060
P32807	4932.YMR284W
P53972	4932.YNL022C
P50942	4932.YNL106C
Q02100	4932.YNL167C
P06781	4932.YNL090W
P32179	4932.YOL064C
P35497	4932.YJR159W
P23642	4932.YML115C
Q02574	4932.YLR288C
Q12510	4932.YDL156W
Q9Y294	9606.ENSP00000229595
P25568	4932.YCL038C
Q04436	4932.YMR103C
P50109	4932.YML017W
Q96BA8	9606.ENSP00000481956
P35210	4932.YKL020C
Q05027	4932.YMR236W
P01094	4932.YMR174C
P31380	4932.YAL019W
P47090	4932.YJR015W
Q07508	4932.YDL087C
P32790	4932.YBL007C
Q06104	4932.YPR109W
P36144	4932.YKR060W
P10964	4932.YOR341W
P36103	4932.YKL023W
Q99259	9606.ENSP00000350928
Q969G2	9606.ENSP00000263726
P38734	4932.YHL036W
Q08904	4932.YOR380W
Q12751	4932.YMR185W
P36033	4932.YKL220C
P48439	4932.YOR085W
P38590	4932.YNL053W
Q12325	4932.YLR092W
Q04170	4932.YDR391C
P40302	4932.YMR314W
P25657	4932.YCR099C
P40548	4932.YIL016W
P10823	4932.YER020W
Q04773	4932.YMR074C
P39969	4932.YER114C
Q06078	4932.YLR409C
P54003	4932.YML052W
Q06160	4932.YLR313C
P20795	4932.YLR396C
Q12494	4932.YDR017C
Q00453	4932.YMR182C
P39997	4932.YEL016C
P36973	4932.YDR441C
P35996	4932.YKL170W
Q12000	4932.YOR091W
P39013	4932.YNL084C
Q08322	4932.YOL161C
P38817	4932.YHR108W
P25584	4932.YCL056C
Q969V4	9606.ENSP00000341346
P22139	4932.YOR210W
P40057	4932.YER084W
Q06568	4932.YLR254C
P28778	4932.YKL003C
Q12461	4932.YPL152W
P11484	4932.YDL229W
Q12250	4932.YDL147W
P48566	4932.YNL293W
P32829	4932.YMR224C
P47176	4932.YJR148W
P07280	4932.YOL121C
P40524	4932.YIL054W
P29340	4932.YGR133W
P53541	4932.YNL012W
Q08645	4932.YOR241W
P40051	4932.YER078C
P53628	4932.YNR023W
P33892	4932.YGL195W
P21576	4932.YKR001C
Q03175	4932.YMR101C
P40965	4932.YFL003C
Q9BW62	9606.ENSP00000369989
P40003	4932.YEL005C
P40312	4932.YNL111C
Q12173	4932.YGR109W-A
Q08910	4932.YOR387C
P36146	4932.YKR063C
P33335	4932.YPR198W
P38175	4932.YBL090W
P53630	4932.YNR057C
P32875	4932.YOR196C
P53080	4932.YGL222C
P46669	4932.YOR340C
Q02961	4932.YPL113C
P36001	4932.YKL132C
Q03707	4932.YML034W
P38205	4932.YBL024W
Q05043	4932.YMR030W
P27882	4932.YGR029W
P43552	4932.YFL051C
Q03002	4932.YPL141C
P47107	4932.YJR039W
P53736	4932.YNR040W
P36104	4932.YKL018W
P15703	4932.YGR282C
P32584	4932.YDR410C
P43565	4932.YFL033C
P01098	4932.YDL130W-A
P22804	4932.YIL004C
Q12512	4932.YOL154W
P39112	4932.YMR287C
P32345	4932.YDR075W
P21827	4932.YGL097W
P50110	4932.YMR060C
Q12232	4932.YOR154W
Q08964	4932.YPL216W
P05756	4932.YDR064W
P53267	4932.YGR113W
P48568	4932.YDL186W
Q0PCS3	3702.AT3G19210.1
P35056	4932.YDR244W
P40094	4932.YER157W
P01149	4932.YPL187W
P25616	4932.YCR015C
P30822	4932.YGR218W
P32945	4932.YPL179W
Q9H773	9606.ENSP00000322524
P50101	4932.YMR304W
P05755	4932.YBR189W
P14065	4932.YOR120W
Q08984	4932.YPL272C
Q06493	4932.YPR125W
Q14749	9606.ENSP00000361894
Q12098	4932.YLR135W
P30775	4932.YGL143C
P48510	4932.YMR276W
P53278	4932.YGR130C
Q04201	4932.YML101C
Q01476	4932.YOR124C
P38201	4932.YBL029W
P11746	4932.YMR043W
Q04433	4932.YDR534C
P38694	4932.YHR039C
Q9GZZ9	9606.ENSP00000348565
Q03233	4932.YMR184W
P42840	4932.YNL320W
P19158	4932.YOL081W
Q08361	4932.YOL165C
P25045	4932.YMR296C
P32526	4932.YPL269W
P48606	4932.YOR265W
P39931	4932.YLR250W
Q12508	4932.YDR255C
Q12008	4932.YDL021W
Q03433	4932.YML041C
Q04958	4932.YML059C
P18759	4932.YBR080C
P21524	4932.YER070W
Q08179	4932.YOL027C
P32897	4932.YNR017W
P34072	4932.YNL076W
P24868	4932.YGR108W
P02992	4932.YOR187W
P32502	4932.YLR291C
P47057	4932.YJL036W
Q08562	4932.YOR191W
P40033	4932.YER050C
P53073	4932.YGL231C
Q05611	4932.YDR275W
P39956	4932.YER169W
P0CX31	4932.YER074W
P40325	4932.YGR268C
Q02983	4932.YLR141W
Q02863	4932.YPL072W
P14682	4932.YDR054C
P32459	4932.YIR032C
O14455	4932.YPL249C-A
P32844	4932.YIL068C
P11142	9606.ENSP00000432083
P14736	4932.YER162C
P38230	4932.YBR046C
P34220	4932.YBL055C
P32788	4932.YBL010C
Q01519	4932.YLR038C
Q9NZL4	9606.ENSP00000255631
P38985	4932.YDL092W
Q99210	4932.YOR111W
P47085	4932.YJR008W
Q12121	4932.YDL211C
P32325	4932.YDR052C
P32588	4932.YNL016W
P38192	4932.YBL048W
P06776	4932.YOR360C
P40453	4932.YIL156W
Q9Y3Q8	9606.ENSP00000300181
P32264	4932.YDR300C
P53849	4932.YNL255C
Q06817	4932.YPR081C
P47068	4932.YJL020C
Q5JST6	9606.ENSP00000404232
P53101	4932.YGL184C
Q06677	4932.YDR320C
P00912	4932.YDR007W
P36141	4932.YKR049C
P32323	4932.YNR044W
Q12298	4932.YDR061W
P12753	4932.YNL250W
P38063	4932.YBL068W
P34228	4932.YBL066C
P38202	4932.YBL028C
P33891	4932.YGL145W
P33751	4932.YDR538W
P34909	4932.YER068W
P53734	4932.YNR038W
P43588	4932.YFR004W
Q00416	4932.YLR430W
Q12155	4932.YLR050C
Q12326	4932.YOL056W
P81449	4932.YDR322C-A
P32580	4932.YPL029W
P46943	4932.YLR289W
P35203	4932.YMR094W
Q00618	4932.YJL031C
P40043	4932.YER067W
Q06707	4932.YLR385C
Q8WUM0	9606.ENSP00000261396
P18411	4932.YAL008W
Q06436	4932.YLR427W
P13483	4932.YML113W
P38283	4932.YBR156C
P36132	4932.YKR038C
Q3E840	4932.YBL071W-A
P25296	4932.YKL190W
P40168	4932.YNL195C
P15380	4932.YOR348C
P25335	4932.YIR029W
P39986	4932.YEL031W
Q969F0	9606.ENSP00000359375
Q07549	4932.YDL123W
P53871	4932.YNL191W
P53722	4932.YNR020C
P38838	4932.YHR134W
P23248	4932.YML063W
Q04487	4932.YMR118C
P36088	4932.YKL069W
P08964	4932.YHR023W
Q06629	4932.YDR295C
P36008	4932.YKL081W
P32501	4932.YDR211W
P04449	4932.YGL031C
Q03029	4932.YPL130W
Q92841	9606.ENSP00000380033
P47166	4932.YJR134C
Q03799	4932.YMR158W
Q12168	4932.YLR144C
P47154	4932.YJR117W
Q03786	4932.YDR248C
P33767	4932.YEL002C
Q07844	4932.YLL034C
P36136	4932.YKR043C
P40053	4932.YER080W
P38742	4932.YHL023C
Q07879	4932.YLL042C
Q96CV9	9606.ENSP00000368022
P53335	4932.YGR280C
P48525	4932.YOL033W
Q8N6Y0	9606.ENSP00000252597
P32841	4932.YMR133W
P27705	4932.YGL035C
P32774	4932.YKL058W
P43625	4932.YFR057W
Q03769	4932.YDR153C
P46972	4932.YMR035W
P25383	4932.YCL020W
Q9BRK4	9606.ENSP00000359240
Q04004	4932.YDR183W
Q05898	4932.YLR296W
P25390	4932.YCR073C
P25345	4932.YCR024C
Q92733	9606.ENSP00000271526
P39552	4932.YAR033W
P29468	4932.YKR002W
P53221	4932.YGR034W
P25389	4932.YCL024W
P36092	4932.YKL044W
P38738	4932.YHL029C
P53136	4932.YGL111W
Q04461	4932.YMR111C
Q96VH3	4932.YCL021W-A
P40075	4932.YER120W
Q06512	4932.YPR144C
P39936	4932.YGL049C
Q06336	4932.YDR358W
P13433	4932.YFL036W
Q04401	4932.YDR511W
P32335	4932.YLR203C
P35734	4932.YKL052C
P40105	4932.YER190W
P53010	4932.YGL094C
P12754	4932.YGR083C
Q06567	4932.YLR253W
P19882	4932.YLR259C
Q00955	4932.YNR016C
P38258	4932.YBR099C
Q05031	4932.YMR238W
P36519	4932.YDR237W
Q9ULA0	9606.ENSP00000273075
P22470	4932.YDR143C
P41807	4932.YPR036W
P39102	4932.YLR090W
Q92609	9606.ENSP00000402935
P40095	4932.YER158C
P32523	4932.YLL036C
P40047	4932.YER073W
Q08646	4932.YOR242C
P17649	4932.YGR019W
Q12402	4932.YPR028W
P08153	4932.YDR146C
P32364	4932.YKL079W
P38970	4932.YJL165C
P53835	4932.YNL279W
Q99393	4932.YOL101C
P43581	4932.YFL011W
Q08491	4932.YOR076C
P40206	4932.YMR132C
P06700	4932.YDL042C
P38769	4932.YHR035W
Q12084	4932.YDR020C
P25378	4932.YCR027C
Q08217	4932.YOL045W
P53850	4932.YNL254C
P53729	4932.YNR029C
P53728	4932.YNR028W
P48015	4932.YDR019C
Q0VDD7	9606.ENSP00000254336
Q96CN4	9606.ENSP00000445905
P27476	4932.YGR159C
Q12495	4932.YPR018W
P38811	4932.YHR099W
P32898	4932.YDR430C
Q04257	4932.YML003W
Q04257	4932.YML002W
Q16667	9606.ENSP00000335357
P10962	4932.YAL025C
Q05787	4932.YLR207W
P22943	4932.YFL014W
P53250	4932.YGR080W
Q07478	4932.YDL084W
P03878	4932.Q0065
P38432	9606.ENSP00000240316
P25580	4932.YCL052C
P53604	4932.YNR049C
Q02363	9606.ENSP00000234091
Q03289	4932.YDR459C
Q04925	4932.YDR222W
P43638	4932.YJL042W
P32266	4932.YOR211C
P24784	4932.YPL119C
Q07928	4932.YLR013W
P36000	4932.YKL135C
P10849	4932.YDL044C
P53249	4932.YGR079W
P40026	4932.YER038C
P53874	4932.YNL186W
Q04781	4932.YMR247C
P38210	4932.YBL006C
P14693	4932.YHR083W
Q99321	4932.YOR163W
P35817	4932.YLR399C
P39741	4932.YDL136W
P40086	4932.YER141W
P53755	4932.YNR069C
Q12458	4932.YDR368W
Q02805	4932.YOR018W
O96019	9606.ENSP00000397552
P38319	4932.YBR223C
P32047	4932.YNL074C
P32329	4932.YLR120C
P32363	4932.YPL175W
P38924	4932.YIL176C
P53836	4932.YNL278W
P25365	4932.YCR067C
P39707	4932.YAR008W
Q08746	4932.YOR294W
P25614	4932.YCR013C
Q04233	4932.YML006C
P38274	4932.YBR133C
P36007	4932.YKL218C
Q08448	4932.YOR059C
P40825	4932.YOR335C
P11433	4932.YAL041W
P27999	4932.YGL070C
Q06162	4932.YLR315W
P13185	4932.YDR122W
Q9Y295	9606.ENSP00000329715
P27825	4932.YAL058W
Q06267	4932.YLR184W
P41817	4932.YPL177C
P36097	4932.YKL033W
P38315	4932.YBR216C
Q02896	4932.YPL087W
Q8TBB1	9606.ENSP00000263925
P00498	4932.YER055C
P38728	4932.YHL043W
Q12280	4932.YPL242C
P35196	4932.YBR002C
Q05016	4932.YMR226C
P53975	4932.YNL019C
P16892	4932.YBL016W
O43583	9606.ENSP00000280557
P23285	4932.YHR057C
P36118	4932.YKR022C
P53883	4932.YNL175C
P38318	4932.YBR220C
Q12486	4932.YOR131C
P38797	4932.YHR076W
Q05521	4932.YDR284C
P22217	4932.YLR043C
P34087	4932.YDR404C
P39104	4932.YNL267W
P46945	4932.YGL176C
P53172	4932.YGL056C
P38637	4932.YIR011C
P25575	4932.YCL046W
P05317	4932.YLR340W
P21339	4932.YOR188W
P36102	4932.YKL025C
P23641	4932.YJR077C
P43612	4932.YFR040W
Q08548	4932.YOR175C
P53085	4932.YGL217C
P46679	4932.YMR053C
P25376	4932.YCL025C
P38967	4932.YOL020W
Q12445	4932.YLR018C
P53217	4932.YGR026W
P39742	4932.YLR292C
A5YKK6	9606.ENSP00000320949
Q92748	9606.ENSP00000281030
P35172	4932.YBR001C
P00937	4932.YKL211C
P06634	4932.YOR204W
P53893	4932.YNL163C
Q7L5A3	9606.ENSP00000367823
Q12493	4932.YDR383C
O75525	9606.ENSP00000348108
P53112	4932.YGL153W
P53982	4932.YNL009W
Q12078	4932.YLR034C
Q05871	4932.YLR284C
P43637	4932.YGL179C
P38139	4932.YBR204C
P20449	4932.YOR046C
P09007	4932.YCR018C
P20447	4932.YGL078C
Q02796	4932.YPL055C
P40962	4932.YOR077W
Q03051	4932.YDR543C
P53048	4932.YGR289C
Q02883	4932.YPL103C
Q3E792	4932.YGR027C
Q12344	4932.YPL249C
P43571	4932.YFL025C
P43622	4932.YFR054C
Q6P1W5	9606.ENSP00000435634
P47086	4932.YJR011C
Q02209	4932.YKR011C
P32857	4932.YKL039W
Q12016	4932.YOL129W
P17423	4932.YHR025W
P32621	4932.YEL042W
Q02825	4932.YPL083C
P32478	4932.YJL159W
O43765	9606.ENSP00000221566
P42939	4932.YGR206W
P47124	4932.YJR075W
Q04264	4932.YMR076C
Q06672	4932.YLR435W
P38286	4932.YBR159W
P11154	4932.YGL062W
P20448	4932.YJL033W
P40362	4932.YJL069C
Q12006	4932.YOL003C
P38957	4932.YDR078C
Q03407	4932.YDR490C
P53212	4932.YGR021W
P14064	4932.YKL109W
Q99248	4932.YOR019W
P38159	9606.ENSP00000359645
P26785	4932.YNL069C
Q12525	4932.YLL062C
Q9NRF8	9606.ENSP00000401264
Q07897	4932.YLR003C
P32494	4932.YDR176W
Q9BQC3	9606.ENSP00000255108
Q02887	4932.YPL100W
P40204	4932.YFL017W-A
Q12749	4932.YLR383W
Q03153	4932.YMR098C
Q07716	4932.YDL237W
P36022	4932.YKR054C
Q9FR53	3702.AT1G50030.1
P38284	4932.YBR157C
P34216	4932.YBL047C
P43616	4932.YFR044C
P43587	4932.YFR003C
Q08321	4932.YOL160W
P52919	4932.YLR457C
P07256	4932.YBL045C
P25454	4932.YER095W
P46947	4932.YGL174W
P27810	4932.YOR099W
P00812	4932.YPL111W
P32597	4932.YIL126W
Q02354	4932.YDR449C
P16140	4932.YBR127C
P07259	4932.YJL130C
P52921	4932.YLL064C
Q06417	4932.YLR426W
Q05947	4932.YLR224W
Q04712	4932.YML043C
P42838	4932.YNL323W
P18963	4932.YBR140C
O13554	4932.YLR322W
Q12459	4932.YDL039C
P53179	4932.YGL045W
Q969L2	9606.ENSP00000479708
P39971	4932.YEL076C
Q04991	4932.YMR221C
P28273	4932.YKL215C
P53170	4932.YGL059W
Q99312	4932.YOR155C
Q03264	4932.YMR285C
Q03557	4932.YMR293C
P10081	4932.YJL138C
Q9NRA8	9606.ENSP00000380659
P32901	4932.YKR093W
P38289	4932.YBR163W
P38250	4932.YBR086C
P47165	4932.YJR133W
P43123	4932.YDL103C
P40103	4932.YER188W
Q08970	4932.YPL224C
P23748	4932.YMR036C
Q02888	4932.YPL099C
P36164	4932.YKR088C
Q04409	4932.YDR516C
P39960	4932.YER155C
P53615	4932.YNL036W
Q12082	4932.YDL157C
Q00764	4932.YBR126C
P53173	4932.YGL054C
P47075	4932.YJL012C
P33303	4932.YJR095W
Q14566	9606.ENSP00000264156
P32566	4932.YGR229C
F4HZB2	3702.AT1G03060.1
Q12133	4932.YLR066W
P38714	4932.YHR091C
P38302	4932.YBR188C
P39954	4932.YER043C
P36048	4932.YKL173W
Q02785	4932.YPL058C
P29952	4932.YER003C
P33890	4932.YOR010C
P14126	4932.YOR063W
P53088	4932.YGL211W
P32891	4932.YDL174C
P47134	4932.YJR089W
P80967	4932.YPR133W-A
P38153	4932.YBR288C
P38634	4932.YLR079W
P15180	4932.YDR037W
P38892	4932.YHR209W
P37898	4932.YHR047C
P38271	4932.YBR129C
P40098	4932.YER182W
Q03629	4932.YML079W
Q12339	4932.YOR004W
Q13616	9606.ENSP00000326804
P35194	4932.YBL004W
P40316	4932.YDR113C
P40531	4932.YIL041W
P89886	4932.YER007C-A
P38863	4932.YHR172W
Q06689	4932.YLR413W
P47182	4932.YJR155W
Q03503	4932.YPR051W
P53258	4932.YGR100W
Q08347	4932.YOL164W
Q15834	9606.ENSP00000311695
P0C2I0	4932.YMR242C
Q12447	4932.YDR071C
P53226	4932.YGR041W
P08458	4932.YDR523C
Q06146	4932.YLR257W
Q06449	4932.YPR154W
P40968	4932.YDR364C
P40492	4932.YIL097W
Q12466	4932.YOR086C
P48589	4932.YOR369C
P33417	4932.YKL032C
P53161	4932.YGL072C
P52868	4932.YGL128C
P25374	4932.YCL017C
P38882	4932.YHR196W
P53158	4932.YGL079W
Q03388	4932.YDR485C
P51401	4932.YNL067W
Q08816	4932.YOR352W
P47031	4932.YJL082W
P53953	4932.YNL049C
P38788	4932.YHR064C
P52490	4932.YDR092W
P32939	4932.YML001W
Q02753	4932.YBR191W
P53084	4932.YGL218W
P50106	4932.YDR156W
Q03081	4932.YPL038W
P45978	4932.YPR129W
P48239	4932.YGR154C
Q12311	4932.YPR031W
P07285	4932.YDR354W
P48582	4932.YPL084W
P39927	4932.YGR156W
P40106	4932.YER062C
P39965	4932.YER087W
Q08245	4932.YOL109W
Q06142	4932.YLR347C
P25693	4932.YDL127W
P00401	4932.Q0045
P38140	4932.YBR239C
P25380	4932.YCL048W
P32600	4932.YKL203C
P25302	4932.YER111C
P53860	4932.YNL231C
P27472	4932.YLR258W
P14681	4932.YGR040W
P34165	4932.YDR461W
P38920	4932.YMR167W
P29029	4932.YLR286C
Q03290	4932.YDR460W
P53106	4932.YGL165C
P38927	4932.YIL139C
P21691	4932.YKR101W
P42847	4932.YNL306W
P40991	4932.YNL061W
P53857	4932.YNL234W
P15367	4932.YIR022W
Q04195	4932.YDR409W
P01119	4932.YOR101W
P49573	4932.YPR124W
P40459	4932.YIL145C
P53981	4932.YNL010W
P38555	4932.YER031C
P18239	4932.YBL030C
P92958	3702.AT3G29160.1
Q06839	4932.YPR097W
P25334	4932.YCR069W
P27809	4932.YDR483W
P43610	4932.YFR038W
Q03919	4932.YDR139C
P52491	4932.YLR306W
P53743	4932.YNR054C
Q9UHV2	9606.ENSP00000350633
Q7Z3B4	9606.ENSP00000264883
P10869	4932.YER052C
Q05015	4932.YMR222C
P25515	4932.YEL027W
P53841	4932.YNL269W
P18900	4932.YBR003W
P39516	4932.YJL191W
P38813	4932.YHR101C
Q06144	4932.YLR350W
P43585	4932.YFL004W
Q8WW24	9606.ENSP00000295201
P22138	4932.YPR010C
Q03983	4932.YDR179W-A
P38796	4932.YHR075C
Q08911	4932.YOR388C
Q12221	4932.YPR042C
P40010	4932.YER006W
P87288	4932.YDR327W
Q12128	4932.YOR134W
P43556	4932.YFL047W
